date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,21,12,57.14,-16.00,-0.76
2025-02-03,20,11,55.00,-16.77,-0.84
2025-02-04,21,12,57.14,-16.40,-0.78
2025-02-05,22,13,59.09,-16.27,-0.74
2025-02-06,22,13,59.09,-16.11,-0.73
2025-02-07,22,12,54.55,-20.22,-0.92
2025-02-10,20,12,60.00,-17.37,-0.87
2025-02-11,21,12,57.14,-21.52,-1.02
2025-02-12,22,12,54.55,-21.52,-0.98
2025-02-13,22,13,59.09,-18.32,-0.83
2025-02-14,22,13,59.09,-17.70,-0.80
2025-02-17,20,11,55.00,-16.99,-0.85
2025-02-18,21,12,57.14,-16.89,-0.80
2025-02-19,22,13,59.09,-16.30,-0.74
2025-02-20,23,14,60.87,-11.26,-0.49
2025-02-21,23,14,60.87,-10.59,-0.46
2025-02-24,22,14,63.64,-9.46,-0.43
2025-02-25,23,15,65.22,-8.06,-0.35
2025-02-27,23,16,69.57,-2.37,-0.10
2025-02-28,23,17,73.91,-0.62,-0.03
2025-03-03,21,16,76.19,3.27,0.16
2025-03-04,21,17,80.95,10.30,0.49
2025-03-05,22,18,81.82,11.63,0.53
2025-03-06,22,17,77.27,11.51,0.52
2025-03-07,22,17,77.27,11.92,0.54
2025-03-10,20,16,80.00,15.16,0.76
2025-03-11,21,16,76.19,15.64,0.74
2025-03-12,22,16,72.73,14.86,0.68
2025-03-13,22,16,72.73,15.25,0.69
2025-03-17,19,15,78.95,18.74,0.99
2025-03-18,20,16,80.00,19.67,0.98
2025-03-19,21,17,80.95,19.85,0.95
2025-03-20,21,18,85.71,20.29,0.97
2025-03-21,20,17,85.00,20.19,1.01
2025-03-24,17,14,82.35,13.68,0.80
2025-03-25,18,15,83.33,13.96,0.78
2025-03-26,19,16,84.21,15.04,0.79
2025-03-27,19,16,84.21,14.84,0.78
2025-03-28,19,16,84.21,13.64,0.72
2025-04-01,18,15,83.33,12.42,0.69
2025-04-02,19,16,84.21,13.57,0.71
2025-04-03,19,16,84.21,13.60,0.72
2025-04-04,19,16,84.21,12.63,0.66
2025-04-07,17,15,88.24,21.75,1.28
2025-04-08,18,15,83.33,22.91,1.27
2025-04-09,19,16,84.21,23.26,1.22
2025-04-11,18,15,83.33,18.30,1.02
2025-04-15,17,14,82.35,18.65,1.10
2025-04-16,18,15,83.33,19.87,1.10
2025-04-17,17,14,82.35,19.21,1.13
2025-04-21,15,12,80.00,17.32,1.15
2025-04-22,16,13,81.25,18.33,1.15
2025-04-23,17,14,82.35,18.93,1.11
2025-04-24,18,15,83.33,19.19,1.07
2025-04-25,18,15,83.33,19.21,1.07
2025-04-28,16,13,81.25,17.71,1.11
2025-04-29,16,13,81.25,17.71,1.11
2025-04-30,17,13,76.47,16.45,0.97
2025-05-02,17,13,76.47,16.46,0.97
2025-05-05,15,11,73.33,13.65,0.91
2025-05-06,15,11,73.33,13.65,0.91
2025-05-07,16,12,75.00,15.48,0.97
2025-05-08,16,11,68.75,5.30,0.33
2025-05-09,16,11,68.75,8.33,0.52
2025-05-12,15,10,66.67,11.35,0.76
2025-05-13,16,11,68.75,12.03,0.75
2025-05-14,17,12,70.59,12.78,0.75
2025-05-15,18,12,66.67,11.99,0.67
2025-05-16,18,13,72.22,13.19,0.73
2025-05-19,18,13,72.22,13.78,0.77
2025-05-20,19,14,73.68,14.90,0.78
2025-05-21,20,15,75.00,15.13,0.76
2025-05-22,20,15,75.00,15.77,0.79
2025-05-23,20,15,75.00,14.88,0.74
2025-05-26,18,13,72.22,14.15,0.79
2025-05-27,19,14,73.68,14.25,0.75
2025-05-28,20,14,70.00,13.42,0.67
2025-05-29,20,13,65.00,9.21,0.46
2025-05-30,21,14,66.67,9.50,0.45
2025-06-02,20,14,70.00,10.75,0.54
2025-06-03,21,15,71.43,10.94,0.52
2025-06-04,22,16,72.73,11.28,0.51
2025-06-05,21,15,71.43,11.13,0.53
2025-06-06,22,16,72.73,11.57,0.53
2025-06-09,20,16,80.00,4.82,0.24
2025-06-10,21,17,80.95,6.05,0.29
2025-06-11,22,18,81.82,6.36,0.29
2025-06-12,22,19,86.36,8.35,0.38
2025-06-13,22,18,81.82,8.54,0.39
2025-06-16,20,17,85.00,7.29,0.36
2025-06-17,21,18,85.71,7.82,0.37
2025-06-18,22,18,81.82,6.69,0.30
2025-06-19,22,17,77.27,3.30,0.15
2025-06-20,22,17,77.27,2.47,0.11
2025-06-23,20,15,75.00,1.71,0.09
2025-06-24,21,16,76.19,2.32,0.11
2025-06-25,22,17,77.27,2.83,0.13
2025-06-26,21,16,76.19,2.40,0.11
2025-06-27,21,16,76.19,4.03,0.19
2025-06-30,19,16,84.21,8.54,0.45
2025-07-01,20,17,85.00,9.07,0.45
2025-07-02,21,18,85.71,9.83,0.47
2025-07-03,21,18,85.71,9.75,0.46
2025-07-04,21,17,80.95,8.67,0.41
2025-07-07,20,16,80.00,8.02,0.40
2025-07-08,21,17,80.95,8.72,0.42
2025-07-09,22,18,81.82,9.12,0.41
2025-07-10,22,18,81.82,8.78,0.40
2025-07-11,22,18,81.82,7.92,0.36
2025-07-14,20,16,80.00,4.14,0.21
2025-07-15,20,16,80.00,4.14,0.21
2025-07-16,21,16,76.19,1.52,0.07
2025-07-17,21,16,76.19,2.08,0.10
2025-07-18,21,16,76.19,1.73,0.08
2025-07-21,19,16,84.21,4.48,0.24
2025-07-22,20,17,85.00,4.77,0.24
2025-07-23,21,18,85.71,5.70,0.27
2025-07-24,21,18,85.71,6.74,0.32
2025-07-25,21,17,80.95,6.09,0.29
2025-07-28,20,16,80.00,3.97,0.20
2025-07-29,21,17,80.95,4.43,0.21
2025-07-30,22,18,81.82,5.69,0.26
2025-07-31,22,17,77.27,3.49,0.16
2025-08-01,22,17,77.27,3.20,0.15
2025-08-04,20,16,80.00,3.16,0.16
2025-08-05,21,17,80.95,3.33,0.16
2025-08-06,21,17,80.95,3.33,0.16
2025-08-07,21,17,80.95,3.86,0.18
2025-08-08,21,17,80.95,4.20,0.20
2025-08-11,19,15,78.95,4.98,0.26
2025-08-12,20,16,80.00,5.32,0.27
2025-08-13,21,17,80.95,5.59,0.27
2025-08-14,21,18,85.71,6.78,0.32
2025-08-18,19,16,84.21,5.13,0.27
2025-08-19,20,17,85.00,5.43,0.27
2025-08-20,21,17,80.95,2.43,0.12
2025-08-21,21,17,80.95,2.30,0.11
2025-08-22,21,16,76.19,0.94,0.04
2025-08-25,19,15,78.95,-1.41,-0.07
2025-08-26,20,16,80.00,-1.29,-0.06
2025-08-28,20,16,80.00,0.13,0.01
2025-08-29,20,16,80.00,0.34,0.02
2025-09-01,18,14,77.78,-0.07,-0.00
2025-09-02,19,15,78.95,0.09,0.00
2025-09-03,20,15,75.00,-0.56,-0.03
2025-09-04,20,14,70.00,1.17,0.06
2025-09-05,20,14,70.00,1.29,0.06
2025-09-08,19,12,63.16,-2.00,-0.11
2025-09-09,20,13,65.00,-1.14,-0.06
2025-09-10,20,13,65.00,-1.14,-0.06
2025-09-11,20,13,65.00,-2.69,-0.13
2025-09-12,19,12,63.16,-3.03,-0.16
2025-09-15,18,11,61.11,-3.19,-0.18
2025-09-16,19,11,57.89,-3.72,-0.20
2025-09-17,20,12,60.00,-3.31,-0.17
2025-09-18,20,12,60.00,-1.71,-0.09
2025-09-19,20,12,60.00,-1.86,-0.09
2025-09-22,18,12,66.67,2.38,0.13
2025-09-23,19,12,63.16,2.25,0.12
2025-09-24,20,12,60.00,1.54,0.08
2025-09-25,20,12,60.00,1.74,0.09
2025-09-26,20,11,55.00,-0.12,-0.01
2025-09-29,19,9,47.37,-2.67,-0.14
2025-09-30,20,10,50.00,-1.82,-0.09
2025-10-01,21,11,52.38,-0.54,-0.03
2025-10-03,20,11,55.00,0.10,0.01
2025-10-06,18,11,61.11,-1.44,-0.08
2025-10-07,19,12,63.16,-1.30,-0.07
2025-10-08,20,13,65.00,-1.08,-0.05
2025-10-09,20,14,70.00,1.26,0.06
2025-10-10,20,14,70.00,1.03,0.05
2025-10-13,20,14,70.00,1.37,0.07
2025-10-14,21,15,71.43,2.09,0.10
2025-10-15,22,16,72.73,4.18,0.19
2025-10-16,22,16,72.73,4.06,0.18
2025-10-17,22,17,77.27,4.89,0.22
2025-10-20,19,15,78.95,5.97,0.31
2025-10-21,20,16,80.00,6.13,0.31
2025-10-23,20,16,80.00,5.92,0.30
2025-10-24,20,17,85.00,6.30,0.32
2025-10-27,18,17,94.44,9.08,0.50
2025-10-28,19,18,94.74,9.63,0.51
2025-10-29,20,19,95.00,10.11,0.51
2025-10-30,20,20,100.00,10.62,0.53
2025-10-31,20,20,100.00,10.12,0.51
2025-11-03,19,18,94.74,7.89,0.42
2025-11-04,20,19,95.00,8.38,0.42
2025-11-06,20,19,95.00,8.50,0.42
2025-11-07,20,18,90.00,7.96,0.40
2025-11-10,18,16,88.89,6.73,0.37
2025-11-11,19,17,89.47,7.09,0.37
2025-11-12,20,18,90.00,8.29,0.41
2025-11-13,20,18,90.00,8.67,0.43
2025-11-14,20,18,90.00,8.54,0.43
2025-11-17,18,16,88.89,6.60,0.37
2025-11-18,19,17,89.47,7.12,0.37
2025-11-19,20,18,90.00,7.55,0.38
2025-11-20,21,18,85.71,7.40,0.35
2025-11-21,21,17,80.95,5.91,0.28
2025-11-24,19,15,78.95,5.50,0.29
2025-11-25,19,15,78.95,5.50,0.29
2025-11-26,20,16,80.00,5.69,0.28
2025-11-27,20,16,80.00,5.24,0.26
2025-11-28,20,16,80.00,5.07,0.25
2025-12-01,18,14,77.78,4.79,0.27
2025-12-02,19,15,78.95,5.58,0.29
2025-12-03,20,16,80.00,5.93,0.30
2025-12-04,20,17,85.00,7.28,0.36
2025-12-05,20,17,85.00,7.32,0.37
2025-12-08,19,17,89.47,7.69,0.40
2025-12-09,20,17,85.00,8.05,0.40
2025-12-10,21,17,80.95,5.14,0.24
2025-12-11,21,17,80.95,5.12,0.24
2025-12-12,21,16,76.19,3.89,0.19
2025-12-15,19,14,73.68,1.44,0.08
2025-12-16,19,14,73.68,1.44,0.08
2025-12-17,20,15,75.00,1.89,0.09
2025-12-18,20,15,75.00,1.89,0.09
2025-12-19,20,15,75.00,1.73,0.09
2025-12-22,18,15,83.33,3.01,0.17
2025-12-23,19,16,84.21,3.23,0.17
2025-12-24,20,16,80.00,2.59,0.13
2025-12-26,21,17,80.95,3.62,0.17
2025-12-29,19,15,78.95,2.98,0.16
2025-12-30,20,16,80.00,3.51,0.18
2025-12-31,21,16,76.19,2.26,0.11
2026-01-01,20,15,75.00,1.54,0.08
2026-01-02,19,14,73.68,0.75,0.04
2026-01-05,17,12,70.59,-0.77,-0.05
2026-01-06,18,13,72.22,-0.53,-0.03
2026-01-07,18,13,72.22,-0.53,-0.03
2026-01-08,18,13,72.22,-0.00,-0.00
2026-01-09,18,13,72.22,-1.46,-0.08
2026-01-12,16,13,81.25,2.24,0.14
2026-01-13,17,14,82.35,2.63,0.15
2026-01-14,18,14,77.78,2.39,0.13
2026-01-16,18,14,77.78,3.11,0.17
2026-01-19,15,11,73.33,1.73,0.12
2026-01-20,16,12,75.00,2.30,0.14
2026-01-21,17,13,76.47,2.43,0.14
2026-01-22,17,13,76.47,2.51,0.15
2026-01-23,17,13,76.47,2.75,0.16
2026-01-27,16,12,75.00,2.01,0.13
2026-01-28,17,12,70.59,3.18,0.19
2026-01-29,17,11,64.71,2.40,0.14
2026-01-30,17,11,64.71,2.69,0.16
2026-02-01,17,12,70.59,4.31,0.25
2026-02-02,18,12,66.67,4.03,0.22
2026-02-03,19,12,63.16,4.95,0.26
2026-02-04,20,13,65.00,5.39,0.27
2026-02-05,20,12,60.00,4.58,0.23
2026-02-06,20,11,55.00,3.96,0.20
2026-02-09,19,10,52.63,1.31,0.07
2026-02-10,20,10,50.00,1.26,0.06
2026-02-11,21,11,52.38,1.79,0.09
2026-02-12,21,11,52.38,1.70,0.08
2026-02-13,21,10,47.62,-0.41,-0.02
2026-02-16,20,9,45.00,-1.72,-0.09
2026-02-17,21,10,47.62,-0.99,-0.05
2026-02-18,22,11,50.00,-0.60,-0.03
2026-02-19,23,12,52.17,-0.40,-0.02
2026-02-20,23,12,52.17,-0.81,-0.04
2026-02-23,20,9,45.00,-1.71,-0.09
2026-02-24,21,10,47.62,-1.59,-0.08
2026-02-25,22,11,50.00,-1.33,-0.06
2026-02-26,22,11,50.00,-1.33,-0.06
2026-02-27,22,12,54.55,-0.63,-0.03
2026-03-02,20,11,55.00,1.62,0.08
2026-03-04,20,11,55.00,1.54,0.08
2026-03-05,20,12,60.00,2.36,0.12
2026-03-06,20,12,60.00,-1.13,-0.06
2026-03-09,18,11,61.11,0.51,0.03
2026-03-10,19,11,57.89,0.19,0.01
2026-03-11,20,12,60.00,0.54,0.03
2026-03-12,20,12,60.00,3.03,0.15
2026-03-13,20,13,65.00,3.31,0.17
2026-03-16,18,12,66.67,4.86,0.27
2026-03-17,19,13,68.42,6.20,0.33
2026-03-18,20,14,70.00,6.73,0.34
2026-03-19,20,14,70.00,6.63,0.33
2026-03-20,20,14,70.00,7.45,0.37
2026-03-23,18,12,66.67,6.91,0.38
2026-03-24,19,13,68.42,7.64,0.40
2026-03-25,20,13,65.00,6.12,0.31
2026-03-27,20,13,65.00,6.11,0.31
2026-03-30,19,12,63.16,6.36,0.33
2026-04-01,20,12,60.00,7.77,0.39
2026-04-02,20,13,65.00,4.43,0.22
2026-04-06,18,12,66.67,6.62,0.37
2026-04-07,19,13,68.42,7.90,0.42
2026-04-08,20,14,70.00,9.71,0.49
2026-04-09,20,15,75.00,8.90,0.45
2026-04-10,19,15,78.95,9.22,0.49
2026-04-13,17,13,76.47,10.48,0.62
2026-04-15,18,13,72.22,10.69,0.59
2026-04-16,18,13,72.22,10.92,0.61
2026-04-17,18,12,66.67,7.18,0.40
2026-04-20,16,11,68.75,6.48,0.41
2026-04-21,17,12,70.59,8.44,0.50
2026-04-22,18,12,66.67,5.28,0.29
2026-04-23,18,12,66.67,5.26,0.29
2026-04-24,18,11,61.11,1.00,0.06
2026-04-27,17,11,64.71,3.60,0.21
2026-04-28,18,12,66.67,4.45,0.25
2026-04-29,19,12,63.16,3.71,0.20
2026-04-30,19,12,63.16,3.13,0.16
2026-05-04,18,12,66.67,1.76,0.10
2026-05-05,18,12,66.67,1.76,0.10
2026-05-06,19,13,68.42,2.12,0.11
2026-05-07,19,13,68.42,2.34,0.12
2026-05-08,19,13,68.42,1.94,0.10
2026-05-11,18,11,61.11,-1.79,-0.10
2026-05-12,18,11,61.11,-1.79,-0.10
2026-05-13,19,12,63.16,0.02,0.00
2026-05-14,19,13,68.42,-0.99,-0.05
2026-05-15,20,14,70.00,0.29,0.01
2026-05-18,18,13,72.22,0.54,0.03
2026-05-19,19,13,68.42,-2.18,-0.11
2026-05-20,19,13,68.42,-2.18,-0.11
2026-05-21,19,13,68.42,-0.90,-0.05
2026-05-22,19,13,68.42,-1.23,-0.06
2026-05-25,17,12,70.59,3.41,0.20
2026-05-26,17,12,70.59,3.41,0.20
2026-05-27,17,12,70.59,3.41,0.20
2026-05-29,16,10,62.50,1.37,0.09
2026-06-01,14,9,64.29,1.83,0.13
2026-06-02,15,10,66.67,2.03,0.14
2026-06-03,15,10,66.67,2.03,0.14
2026-06-04,15,9,60.00,1.35,0.09
2026-06-05,15,9,60.00,1.35,0.09
2026-06-08,13,7,53.85,0.76,0.06
2026-06-09,14,8,57.14,1.00,0.07
2026-06-10,15,9,60.00,1.45,0.10
2026-06-11,15,10,66.67,3.30,0.22
2026-06-12,16,11,68.75,3.79,0.24
2026-06-15,14,9,64.29,1.13,0.08
2026-06-16,15,10,66.67,2.64,0.18
2026-06-17,16,11,68.75,3.73,0.23
2026-06-18,16,12,75.00,6.03,0.38
2026-06-19,16,13,81.25,9.08,0.57
2026-06-22,15,12,80.00,6.07,0.40
2026-06-23,16,13,81.25,6.27,0.39
2026-06-24,16,13,81.25,6.27,0.39
2026-06-25,16,14,87.50,8.36,0.52
2026-06-29,16,14,87.50,8.28,0.52
2026-06-30,17,15,88.24,9.17,0.54
2026-07-01,18,16,88.89,10.62,0.59
2026-07-02,19,17,89.47,11.06,0.58
2026-07-03,19,16,84.21,10.10,0.53
2026-07-06,19,17,89.47,11.09,0.58
2026-07-07,20,18,90.00,11.97,0.60
2026-07-08,21,19,90.48,12.31,0.59
2026-07-09,21,19,90.48,11.28,0.54
2026-07-10,21,19,90.48,11.52,0.55
2026-07-13,19,17,89.47,11.54,0.61
2026-07-14,19,17,89.47,11.54,0.61
2026-07-15,20,18,90.00,12.58,0.63
2026-07-16,19,17,89.47,11.86,0.62
2026-07-17,19,17,89.47,10.63,0.56
2026-07-20,17,15,88.24,8.74,0.51
2026-07-21,18,16,88.89,8.88,0.49
2026-07-22,19,16,84.21,7.61,0.40
2026-07-23,19,16,84.21,7.42,0.39
2026-07-24,19,16,84.21,7.47,0.39
2026-07-27,19,16,84.21,8.20,0.43
2026-07-28,20,17,85.00,8.43,0.42
2026-07-29,21,18,85.71,8.67,0.41
2026-07-30,20,18,90.00,8.75,0.44
2026-07-31,20,18,90.00,8.19,0.41
2026-08-03,18,17,94.44,7.47,0.42
2026-08-04,19,18,94.74,7.65,0.40
2026-08-05,19,18,94.74,7.65,0.40
2026-08-06,19,17,89.47,3.79,0.20
2026-08-07,19,17,89.47,4.19,0.22
2026-08-10,17,15,88.24,3.44,0.20
2026-08-11,18,16,88.89,3.72,0.21
2026-08-12,19,17,89.47,4.13,0.22
2026-08-13,19,17,89.47,3.38,0.18
2026-08-14,19,17,89.47,3.38,0.18
2026-08-17,18,16,88.89,2.33,0.13
2026-08-18,18,16,88.89,2.33,0.13
2026-08-19,19,17,89.47,3.09,0.16
2026-08-20,19,17,89.47,2.59,0.14
2026-08-21,19,17,89.47,2.85,0.15
2026-08-24,16,15,93.75,3.51,0.22
2026-08-25,17,16,94.12,3.64,0.21
2026-08-26,18,16,88.89,2.02,0.11
2026-08-27,18,16,88.89,1.26,0.07
2026-08-28,18,15,83.33,2.01,0.11
2026-08-31,17,14,82.35,2.35,0.14
2026-09-01,18,14,77.78,0.38,0.02
2026-09-02,19,14,73.68,-0.88,-0.05
2026-09-03,19,14,73.68,-0.57,-0.03
2026-09-04,18,13,72.22,-0.75,-0.04
2026-09-07,16,12,75.00,1.18,0.07
2026-09-08,16,12,75.00,1.18,0.07
2026-09-09,17,13,76.47,1.79,0.11
2026-09-10,17,12,70.59,0.39,0.02
2026-09-11,16,11,68.75,0.11,0.01
2026-09-15,15,10,66.67,-0.21,-0.01
2026-09-16,16,11,68.75,-0.09,-0.01
