date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,5,22.73,-21.16,-0.96
2025-02-03,21,5,23.81,-20.02,-0.95
2025-02-04,22,5,22.73,-21.53,-0.98
2025-02-05,23,6,26.09,-19.01,-0.83
2025-02-06,23,7,30.43,-14.61,-0.64
2025-02-07,23,8,34.78,-16.29,-0.71
2025-02-10,21,8,38.10,-12.53,-0.60
2025-02-11,22,8,36.36,-15.75,-0.72
2025-02-12,23,8,34.78,-17.65,-0.77
2025-02-13,23,9,39.13,-9.40,-0.41
2025-02-14,23,9,39.13,-11.19,-0.49
2025-02-17,21,7,33.33,-12.01,-0.57
2025-02-18,22,7,31.82,-12.78,-0.58
2025-02-19,23,7,30.43,-14.18,-0.62
2025-02-20,23,8,34.78,-10.71,-0.47
2025-02-21,23,8,34.78,-8.84,-0.38
2025-02-24,21,9,42.86,-1.63,-0.08
2025-02-25,22,9,40.91,-2.83,-0.13
2025-02-27,22,9,40.91,-2.69,-0.12
2025-02-28,22,9,40.91,-1.08,-0.05
2025-03-03,20,6,30.00,-3.23,-0.16
2025-03-04,20,6,30.00,-2.07,-0.10
2025-03-05,21,6,28.57,-1.80,-0.09
2025-03-06,21,7,33.33,1.63,0.08
2025-03-07,21,6,28.57,-1.39,-0.07
2025-03-10,19,4,21.05,-0.55,-0.03
2025-03-11,20,4,20.00,-5.26,-0.26
2025-03-12,21,4,19.05,-2.84,-0.14
2025-03-13,21,5,23.81,2.04,0.10
2025-03-17,18,4,22.22,-0.11,-0.01
2025-03-18,19,4,21.05,-1.96,-0.10
2025-03-19,20,4,20.00,-2.20,-0.11
2025-03-20,20,5,25.00,0.77,0.04
2025-03-21,20,6,30.00,2.55,0.13
2025-03-24,18,4,22.22,-3.65,-0.20
2025-03-25,19,5,26.32,-1.89,-0.10
2025-03-26,20,5,25.00,-1.95,-0.10
2025-03-27,20,5,25.00,-3.89,-0.19
2025-03-28,20,5,25.00,0.42,0.02
2025-04-01,19,6,31.58,0.87,0.05
2025-04-02,20,6,30.00,1.69,0.08
2025-04-03,20,6,30.00,3.42,0.17
2025-04-04,20,7,35.00,5.05,0.25
2025-04-07,18,6,33.33,0.99,0.05
2025-04-08,19,6,31.58,14.22,0.75
2025-04-09,20,7,35.00,14.74,0.74
2025-04-11,19,7,36.84,16.93,0.89
2025-04-15,17,6,35.29,17.95,1.06
2025-04-16,18,6,33.33,17.80,0.99
2025-04-17,18,6,33.33,19.99,1.11
2025-04-21,15,4,26.67,16.51,1.10
2025-04-22,16,5,31.25,17.63,1.10
2025-04-23,17,6,35.29,18.38,1.08
2025-04-24,17,5,29.41,16.22,0.95
2025-04-25,17,5,29.41,14.17,0.83
2025-04-28,15,4,26.67,11.10,0.74
2025-04-29,16,4,25.00,10.51,0.66
2025-04-30,17,5,29.41,12.28,0.72
2025-05-02,17,5,29.41,9.26,0.54
2025-05-05,15,4,26.67,8.12,0.54
2025-05-06,16,4,25.00,8.92,0.56
2025-05-07,17,4,23.53,4.76,0.28
2025-05-08,17,4,23.53,-5.71,-0.34
2025-05-09,17,4,23.53,-4.93,-0.29
2025-05-12,17,4,23.53,-1.57,-0.09
2025-05-13,18,4,22.22,-6.00,-0.33
2025-05-14,19,4,21.05,-6.81,-0.36
2025-05-15,20,5,25.00,-4.46,-0.22
2025-05-16,20,5,25.00,-5.33,-0.27
2025-05-19,19,6,31.58,-0.86,-0.05
2025-05-20,20,7,35.00,-0.42,-0.02
2025-05-21,21,7,33.33,-4.76,-0.23
2025-05-22,21,6,28.57,-4.28,-0.20
2025-05-23,21,5,23.81,-5.99,-0.29
2025-05-26,19,5,26.32,1.58,0.08
2025-05-27,20,6,30.00,2.21,0.11
2025-05-28,21,6,28.57,1.14,0.05
2025-05-29,21,6,28.57,2.97,0.14
2025-05-30,21,5,23.81,-0.54,-0.03
2025-06-02,20,6,30.00,3.65,0.18
2025-06-03,21,6,28.57,3.69,0.18
2025-06-04,22,6,27.27,3.23,0.15
2025-06-05,22,6,27.27,3.85,0.17
2025-06-06,22,6,27.27,6.44,0.29
2025-06-09,20,6,30.00,1.07,0.05
2025-06-10,21,7,33.33,2.25,0.11
2025-06-11,22,7,31.82,0.74,0.03
2025-06-12,22,7,31.82,2.23,0.10
2025-06-13,22,7,31.82,3.41,0.16
2025-06-16,20,5,25.00,-2.60,-0.13
2025-06-17,21,5,23.81,-2.02,-0.10
2025-06-18,22,5,22.73,-2.83,-0.13
2025-06-19,22,4,18.18,-5.33,-0.24
2025-06-20,22,4,18.18,-2.84,-0.13
2025-06-23,20,4,20.00,-3.41,-0.17
2025-06-24,21,4,19.05,-2.77,-0.13
2025-06-25,22,5,22.73,-1.87,-0.08
2025-06-26,22,4,18.18,-1.52,-0.07
2025-06-27,22,4,18.18,-1.31,-0.06
2025-06-30,20,3,15.00,-5.37,-0.27
2025-07-01,21,4,19.05,-2.27,-0.11
2025-07-02,22,4,18.18,-4.07,-0.19
2025-07-03,22,4,18.18,-3.90,-0.18
2025-07-04,22,5,22.73,-1.57,-0.07
2025-07-07,20,4,20.00,-5.63,-0.28
2025-07-08,21,4,19.05,-4.56,-0.22
2025-07-09,22,5,22.73,-2.66,-0.12
2025-07-10,22,4,18.18,-3.54,-0.16
2025-07-11,22,5,22.73,-0.19,-0.01
2025-07-14,20,6,30.00,5.41,0.27
2025-07-15,21,6,28.57,5.98,0.28
2025-07-16,22,7,31.82,7.31,0.33
2025-07-17,22,7,31.82,6.99,0.32
2025-07-18,22,7,31.82,6.74,0.31
2025-07-21,20,7,35.00,7.75,0.39
2025-07-22,21,8,38.10,10.26,0.49
2025-07-23,22,8,36.36,10.70,0.49
2025-07-24,22,8,36.36,9.73,0.44
2025-07-25,22,7,31.82,8.74,0.40
2025-07-28,20,7,35.00,7.65,0.38
2025-07-29,21,8,38.10,10.78,0.51
2025-07-30,22,8,36.36,11.27,0.51
2025-07-31,22,7,31.82,8.92,0.41
2025-08-01,22,7,31.82,9.76,0.44
2025-08-04,20,6,30.00,7.55,0.38
2025-08-05,21,7,33.33,11.65,0.55
2025-08-06,22,7,31.82,11.28,0.51
2025-08-07,22,7,31.82,9.70,0.44
2025-08-08,22,6,27.27,9.16,0.42
2025-08-11,20,4,20.00,5.35,0.27
2025-08-12,21,4,19.05,5.30,0.25
2025-08-13,22,4,18.18,4.83,0.22
2025-08-14,22,5,22.73,5.97,0.27
2025-08-18,19,4,21.05,3.83,0.20
2025-08-19,20,4,20.00,3.24,0.16
2025-08-20,21,5,23.81,5.98,0.28
2025-08-21,21,4,19.05,1.60,0.08
2025-08-22,21,4,19.05,0.01,0.00
2025-08-25,19,4,21.05,3.05,0.16
2025-08-26,20,4,20.00,1.21,0.06
2025-08-28,20,3,15.00,-5.90,-0.30
2025-08-29,20,3,15.00,-7.10,-0.36
2025-09-01,18,3,16.67,-5.21,-0.29
2025-09-02,19,3,15.79,-3.93,-0.21
2025-09-03,20,3,15.00,-6.11,-0.31
2025-09-04,20,2,10.00,-8.80,-0.44
2025-09-05,20,2,10.00,-10.38,-0.52
2025-09-08,18,2,11.11,-11.30,-0.63
2025-09-09,19,3,15.79,-8.23,-0.43
2025-09-10,20,3,15.00,-9.95,-0.50
2025-09-11,20,4,20.00,-8.40,-0.42
2025-09-12,20,4,20.00,-9.21,-0.46
2025-09-15,19,3,15.79,-10.26,-0.54
2025-09-16,20,3,15.00,-11.37,-0.57
2025-09-17,21,3,14.29,-11.82,-0.56
2025-09-18,21,3,14.29,-14.02,-0.67
2025-09-19,21,2,9.52,-17.31,-0.82
2025-09-22,19,2,10.53,-12.77,-0.67
2025-09-23,20,2,10.00,-13.78,-0.69
2025-09-24,21,2,9.52,-14.02,-0.67
2025-09-25,21,2,9.52,-11.81,-0.56
2025-09-26,21,2,9.52,-8.84,-0.42
2025-09-29,20,2,10.00,-10.79,-0.54
2025-09-30,21,2,9.52,-11.19,-0.53
2025-10-01,22,2,9.09,-10.08,-0.46
2025-10-03,21,2,9.52,-7.12,-0.34
2025-10-06,19,3,15.79,-4.29,-0.23
2025-10-07,20,3,15.00,-4.25,-0.21
2025-10-08,21,3,14.29,-4.29,-0.20
2025-10-09,21,2,9.52,-6.68,-0.32
2025-10-10,21,2,9.52,-7.14,-0.34
2025-10-13,19,1,5.26,-3.49,-0.18
2025-10-14,20,2,10.00,-1.26,-0.06
2025-10-15,21,2,9.52,-1.69,-0.08
2025-10-16,21,2,9.52,1.38,0.07
2025-10-17,21,2,9.52,1.05,0.05
2025-10-20,19,2,10.53,3.24,0.17
2025-10-21,20,2,10.00,3.31,0.17
2025-10-23,20,2,10.00,3.76,0.19
2025-10-24,20,2,10.00,1.18,0.06
2025-10-27,18,2,11.11,2.67,0.15
2025-10-28,19,2,10.53,1.15,0.06
2025-10-29,20,2,10.00,0.14,0.01
2025-10-30,20,2,10.00,-1.41,-0.07
2025-10-31,20,2,10.00,-3.39,-0.17
2025-11-03,19,1,5.26,-9.81,-0.52
2025-11-04,20,1,5.00,-9.04,-0.45
2025-11-06,20,1,5.00,-7.64,-0.38
2025-11-07,20,1,5.00,-8.89,-0.44
2025-11-10,18,1,5.56,-10.32,-0.57
2025-11-11,19,1,5.26,-11.79,-0.62
2025-11-12,20,1,5.00,-13.66,-0.68
2025-11-13,20,0,0.00,-15.97,-0.80
2025-11-14,20,1,5.00,-13.80,-0.69
2025-11-17,18,1,5.56,-16.94,-0.94
2025-11-18,19,1,5.26,-15.49,-0.82
2025-11-19,20,1,5.00,-17.48,-0.87
2025-11-20,20,1,5.00,-17.43,-0.87
2025-11-21,20,1,5.00,-16.34,-0.82
2025-11-24,19,1,5.26,-12.08,-0.64
2025-11-25,20,1,5.00,-14.60,-0.73
2025-11-26,21,1,4.76,-14.36,-0.68
2025-11-27,21,1,4.76,-11.88,-0.57
2025-11-28,21,1,4.76,-11.73,-0.56
2025-12-01,19,1,5.26,-5.50,-0.29
2025-12-02,20,1,5.00,-6.05,-0.30
2025-12-03,21,1,4.76,-6.34,-0.30
2025-12-04,21,1,4.76,-7.31,-0.35
2025-12-05,21,1,4.76,-7.65,-0.36
2025-12-08,20,1,5.00,-5.24,-0.26
2025-12-09,21,1,4.76,-5.44,-0.26
2025-12-10,22,1,4.55,-3.66,-0.17
2025-12-11,22,1,4.55,-2.57,-0.12
2025-12-12,22,1,4.55,-0.16,-0.01
2025-12-15,20,0,0.00,0.74,0.04
2025-12-16,21,0,0.00,1.28,0.06
