date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,21,16,76.19,-5.93,-0.28
2025-02-03,20,16,80.00,-0.54,-0.03
2025-02-04,21,16,76.19,-1.66,-0.08
2025-02-05,22,16,72.73,-7.73,-0.35
2025-02-06,23,17,73.91,-5.48,-0.24
2025-02-07,23,17,73.91,-5.98,-0.26
2025-02-10,21,15,71.43,-7.05,-0.34
2025-02-11,21,15,71.43,-7.05,-0.34
2025-02-12,22,16,72.73,-5.54,-0.25
2025-02-13,22,16,72.73,-5.29,-0.24
2025-02-14,22,16,72.73,-7.12,-0.32
2025-02-17,20,14,70.00,-7.42,-0.37
2025-02-18,21,15,71.43,-4.40,-0.21
2025-02-19,22,16,72.73,-4.02,-0.18
2025-02-20,22,16,72.73,-4.11,-0.19
2025-02-21,22,16,72.73,-3.93,-0.18
2025-02-24,20,14,70.00,-4.38,-0.22
2025-02-25,21,15,71.43,-3.53,-0.17
2025-02-27,21,16,76.19,0.99,0.05
2025-02-28,21,16,76.19,0.99,0.05
2025-03-03,20,15,75.00,0.07,0.00
2025-03-04,20,15,75.00,1.92,0.10
2025-03-05,21,15,71.43,-2.37,-0.11
2025-03-06,21,16,76.19,2.29,0.11
2025-03-07,21,17,80.95,4.00,0.19
2025-03-10,19,16,84.21,7.86,0.41
2025-03-11,20,17,85.00,9.91,0.50
2025-03-12,21,18,85.71,11.49,0.55
2025-03-13,21,18,85.71,12.27,0.58
2025-03-17,19,16,84.21,9.23,0.49
2025-03-18,20,17,85.00,9.51,0.48
2025-03-19,21,18,85.71,10.28,0.49
2025-03-20,21,18,85.71,7.60,0.36
2025-03-21,21,18,85.71,5.37,0.26
2025-03-24,19,15,78.95,3.92,0.21
2025-03-25,20,16,80.00,4.62,0.23
2025-03-26,21,17,80.95,4.77,0.23
2025-03-27,21,18,85.71,9.70,0.46
2025-03-28,21,18,85.71,9.25,0.44
2025-04-01,20,17,85.00,9.02,0.45
2025-04-02,21,18,85.71,9.63,0.46
2025-04-03,21,18,85.71,9.25,0.44
2025-04-04,21,17,80.95,1.02,0.05
2025-04-07,19,15,78.95,8.28,0.44
2025-04-08,20,15,75.00,7.08,0.35
2025-04-09,21,16,76.19,7.26,0.35
2025-04-11,20,14,70.00,3.46,0.17
2025-04-15,19,13,68.42,3.62,0.19
2025-04-16,20,13,65.00,1.40,0.07
2025-04-17,20,12,60.00,0.17,0.01
2025-04-21,17,9,52.94,-1.89,-0.11
2025-04-22,18,10,55.56,-1.44,-0.08
2025-04-23,19,11,57.89,-0.70,-0.04
2025-04-24,19,12,63.16,-0.15,-0.01
2025-04-25,19,12,63.16,-0.71,-0.04
2025-04-28,16,9,56.25,-2.61,-0.16
2025-04-29,17,10,58.82,-1.81,-0.11
2025-04-30,18,11,61.11,-0.80,-0.04
2025-05-02,18,11,61.11,-1.24,-0.07
2025-05-05,16,9,56.25,4.90,0.31
2025-05-06,17,10,58.82,6.55,0.39
2025-05-07,18,11,61.11,9.39,0.52
2025-05-08,18,12,66.67,5.75,0.32
2025-05-09,18,13,72.22,10.33,0.57
2025-05-12,17,12,70.59,9.48,0.56
2025-05-13,18,13,72.22,9.71,0.54
2025-05-14,19,14,73.68,9.84,0.52
2025-05-15,20,15,75.00,10.11,0.51
2025-05-16,20,15,75.00,9.52,0.48
2025-05-19,19,16,84.21,13.21,0.70
2025-05-20,19,16,84.21,13.21,0.70
2025-05-21,20,17,85.00,13.37,0.67
2025-05-22,20,16,80.00,11.56,0.58
2025-05-23,20,15,75.00,9.29,0.46
2025-05-26,18,12,66.67,8.08,0.45
2025-05-27,19,13,68.42,8.51,0.45
2025-05-28,20,14,70.00,9.61,0.48
2025-05-29,21,15,71.43,9.98,0.48
2025-05-30,21,15,71.43,10.85,0.52
2025-06-02,20,13,65.00,8.37,0.42
2025-06-03,21,14,66.67,9.52,0.45
2025-06-04,22,15,68.18,10.38,0.47
2025-06-05,22,16,72.73,10.07,0.46
2025-06-06,22,16,72.73,8.87,0.40
2025-06-09,20,14,70.00,2.26,0.11
2025-06-10,21,14,66.67,2.08,0.10
2025-06-11,22,14,63.64,-2.54,-0.12
2025-06-12,22,14,63.64,0.68,0.03
2025-06-13,22,14,63.64,0.92,0.04
2025-06-16,20,13,65.00,1.86,0.09
2025-06-17,21,13,61.90,0.92,0.04
2025-06-18,22,14,63.64,1.37,0.06
2025-06-19,22,14,63.64,1.59,0.07
2025-06-20,23,15,65.22,2.19,0.10
2025-06-23,21,15,71.43,6.39,0.30
2025-06-24,22,15,68.18,2.35,0.11
2025-06-25,23,15,65.22,0.77,0.03
2025-06-26,23,16,69.57,0.99,0.04
2025-06-27,23,16,69.57,0.91,0.04
2025-06-30,21,14,66.67,-2.01,-0.10
2025-07-01,22,15,68.18,-1.40,-0.06
2025-07-02,23,16,69.57,-1.06,-0.05
2025-07-03,23,16,69.57,-3.17,-0.14
2025-07-04,23,16,69.57,-3.21,-0.14
2025-07-07,21,14,66.67,-5.18,-0.25
