date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,21,14,66.67,-4.63,-0.22
2025-02-03,20,13,65.00,-5.92,-0.30
2025-02-04,21,14,66.67,-5.24,-0.25
2025-02-05,22,15,68.18,-4.84,-0.22
2025-02-06,22,15,68.18,-1.66,-0.08
2025-02-07,22,15,68.18,-2.27,-0.10
2025-02-10,20,14,70.00,-1.45,-0.07
2025-02-11,21,15,71.43,-0.97,-0.05
2025-02-12,22,15,68.18,-4.70,-0.21
2025-02-13,22,15,68.18,-4.59,-0.21
2025-02-14,22,15,68.18,-4.53,-0.21
2025-02-17,21,16,76.19,-3.53,-0.17
2025-02-18,22,16,72.73,-5.26,-0.24
2025-02-19,23,17,73.91,-4.82,-0.21
2025-02-20,23,17,73.91,-4.04,-0.18
2025-02-21,23,17,73.91,-4.01,-0.17
2025-02-24,21,15,71.43,-6.74,-0.32
2025-02-25,22,15,68.18,-8.57,-0.39
2025-02-27,22,16,72.73,-2.39,-0.11
2025-02-28,22,15,68.18,-4.13,-0.19
2025-03-03,20,13,65.00,-5.16,-0.26
2025-03-04,20,13,65.00,-4.55,-0.23
2025-03-05,21,14,66.67,-3.82,-0.18
2025-03-06,21,14,66.67,-3.41,-0.16
2025-03-07,21,13,61.90,-7.18,-0.34
2025-03-10,19,12,63.16,-5.79,-0.30
2025-03-11,20,13,65.00,-5.51,-0.28
2025-03-12,21,13,61.90,-3.45,-0.16
2025-03-13,21,13,61.90,-3.75,-0.18
2025-03-17,17,11,64.71,-2.14,-0.13
2025-03-18,18,12,66.67,-1.86,-0.10
2025-03-19,19,13,68.42,-1.43,-0.08
2025-03-20,19,13,68.42,-2.89,-0.15
2025-03-21,19,12,63.16,-3.65,-0.19
2025-03-24,17,10,58.82,-5.08,-0.30
2025-03-25,18,10,55.56,-6.47,-0.36
2025-03-26,19,11,57.89,-6.08,-0.32
2025-03-27,19,12,63.16,-3.04,-0.16
2025-03-28,19,12,63.16,-2.27,-0.12
2025-04-01,18,12,66.67,0.77,0.04
