date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,16,72.73,1.70,0.08
2025-02-03,21,16,76.19,1.87,0.09
2025-02-04,22,16,72.73,0.99,0.04
2025-02-05,23,16,69.57,-1.84,-0.08
2025-02-06,23,16,69.57,-1.59,-0.07
2025-02-07,23,15,65.22,-2.55,-0.11
2025-02-10,21,13,61.90,-3.73,-0.18
2025-02-11,22,14,63.64,-3.13,-0.14
2025-02-12,23,15,65.22,-3.01,-0.13
2025-02-13,23,15,65.22,-1.25,-0.05
2025-02-14,22,14,63.64,-2.10,-0.10
2025-02-17,20,13,65.00,-1.20,-0.06
2025-02-18,21,14,66.67,0.79,0.04
2025-02-19,22,15,68.18,2.05,0.09
2025-02-20,22,15,68.18,0.64,0.03
2025-02-21,22,15,68.18,0.50,0.02
2025-02-24,20,14,70.00,1.77,0.09
2025-02-25,21,15,71.43,2.43,0.12
2025-02-27,21,16,76.19,4.36,0.21
2025-02-28,21,15,71.43,2.75,0.13
2025-03-03,19,14,73.68,3.04,0.16
2025-03-04,19,14,73.68,2.19,0.12
2025-03-05,20,15,75.00,3.15,0.16
2025-03-06,19,15,78.95,4.03,0.21
2025-03-07,19,15,78.95,7.33,0.39
2025-03-10,17,14,82.35,7.67,0.45
2025-03-11,18,14,77.78,7.79,0.43
2025-03-12,19,14,73.68,8.47,0.45
2025-03-13,19,14,73.68,8.40,0.44
2025-03-17,17,13,76.47,10.81,0.64
2025-03-18,18,13,72.22,11.85,0.66
2025-03-19,19,13,68.42,8.18,0.43
2025-03-20,19,12,63.16,3.64,0.19
2025-03-21,19,11,57.89,1.06,0.06
2025-03-24,17,9,52.94,0.21,0.01
2025-03-25,17,9,52.94,0.21,0.01
2025-03-26,17,9,52.94,0.21,0.01
2025-03-27,17,9,52.94,-0.04,-0.00
2025-03-28,17,9,52.94,-0.54,-0.03
2025-04-01,16,8,50.00,-0.18,-0.01
2025-04-02,17,8,47.06,-1.13,-0.07
2025-04-03,16,7,43.75,-1.59,-0.10
2025-04-04,16,7,43.75,-1.25,-0.08
2025-04-07,15,7,46.67,-1.61,-0.11
2025-04-08,16,7,43.75,2.44,0.15
2025-04-09,17,7,41.18,2.10,0.12
2025-04-11,16,8,50.00,1.56,0.10
2025-04-15,15,7,46.67,0.29,0.02
2025-04-16,16,8,50.00,1.00,0.06
2025-04-17,16,8,50.00,-2.51,-0.16
2025-04-21,13,7,53.85,3.13,0.24
2025-04-22,14,8,57.14,3.33,0.24
2025-04-23,15,9,60.00,3.82,0.25
2025-04-24,16,9,56.25,2.08,0.13
2025-04-25,17,10,58.82,2.63,0.15
2025-04-28,15,9,60.00,2.93,0.20
2025-04-29,16,10,62.50,3.29,0.21
2025-04-30,17,10,58.82,2.59,0.15
2025-05-02,17,10,58.82,2.43,0.14
2025-05-05,16,8,50.00,-0.97,-0.06
2025-05-06,17,9,52.94,-0.56,-0.03
2025-05-07,18,10,55.56,-0.30,-0.02
2025-05-08,18,11,61.11,-2.72,-0.15
2025-05-09,17,11,64.71,-2.38,-0.14
2025-05-12,16,10,62.50,-1.02,-0.06
2025-05-13,17,10,58.82,-1.53,-0.09
2025-05-14,18,11,61.11,-1.05,-0.06
2025-05-15,19,11,57.89,-0.93,-0.05
2025-05-16,19,11,57.89,-1.08,-0.06
2025-05-19,18,12,66.67,2.98,0.17
2025-05-20,19,13,68.42,3.63,0.19
2025-05-21,20,14,70.00,4.08,0.20
2025-05-22,20,14,70.00,4.12,0.21
2025-05-23,19,13,68.42,3.63,0.19
2025-05-26,16,11,68.75,3.95,0.25
2025-05-27,17,12,70.59,5.01,0.29
2025-05-28,18,13,72.22,5.22,0.29
2025-05-29,18,13,72.22,5.02,0.28
2025-05-30,18,14,77.78,5.96,0.33
2025-06-02,16,14,87.50,8.43,0.53
2025-06-03,17,15,88.24,8.65,0.51
2025-06-04,18,16,88.89,8.89,0.49
2025-06-05,18,15,83.33,8.40,0.47
2025-06-06,18,15,83.33,8.58,0.48
2025-06-09,17,13,76.47,2.78,0.16
2025-06-10,18,13,72.22,2.28,0.13
2025-06-11,19,14,73.68,3.07,0.16
2025-06-12,19,14,73.68,3.58,0.19
2025-06-13,18,13,72.22,3.10,0.17
2025-06-16,16,11,68.75,5.96,0.37
2025-06-17,17,12,70.59,6.09,0.36
2025-06-18,18,13,72.22,6.32,0.35
2025-06-19,18,13,72.22,6.74,0.37
