date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,20,12,60.00,-10.25,-0.51
2025-02-03,19,11,57.89,-7.74,-0.41
2025-02-04,20,11,55.00,-10.54,-0.53
2025-02-05,21,12,57.14,-7.95,-0.38
2025-02-06,21,12,57.14,-7.52,-0.36
2025-02-07,21,11,52.38,-9.81,-0.47
2025-02-10,19,10,52.63,-5.50,-0.29
2025-02-11,20,11,55.00,-5.23,-0.26
2025-02-12,21,11,52.38,-8.25,-0.39
2025-02-13,21,12,57.14,-4.09,-0.19
2025-02-14,22,12,54.55,-4.68,-0.21
2025-02-17,20,11,55.00,-6.04,-0.30
2025-02-18,21,11,52.38,-9.70,-0.46
2025-02-19,22,12,54.55,-9.24,-0.42
2025-02-20,22,12,54.55,-8.47,-0.38
2025-02-21,22,12,54.55,-7.91,-0.36
2025-02-24,20,12,60.00,-1.43,-0.07
2025-02-25,21,12,57.14,-2.46,-0.12
2025-02-27,21,13,61.90,0.09,0.00
2025-02-28,21,13,61.90,-1.55,-0.07
2025-03-03,19,11,57.89,-6.61,-0.35
2025-03-04,19,11,57.89,-8.80,-0.46
2025-03-05,20,12,60.00,-5.90,-0.30
2025-03-06,20,12,60.00,-4.75,-0.24
2025-03-07,20,11,55.00,-6.99,-0.35
2025-03-10,19,11,57.89,-5.16,-0.27
2025-03-11,20,12,60.00,-4.92,-0.25
2025-03-12,21,12,57.14,-3.87,-0.18
2025-03-13,21,12,57.14,-3.30,-0.16
2025-03-17,18,12,66.67,0.54,0.03
2025-03-18,19,13,68.42,1.14,0.06
2025-03-19,20,14,70.00,1.25,0.06
2025-03-20,20,14,70.00,-0.64,-0.03
2025-03-21,20,14,70.00,0.61,0.03
2025-03-24,18,12,66.67,-1.19,-0.07
2025-03-25,19,12,63.16,-4.17,-0.22
2025-03-26,20,13,65.00,-3.02,-0.15
2025-03-27,20,14,70.00,-0.54,-0.03
2025-03-28,20,14,70.00,0.31,0.02
2025-04-01,19,14,73.68,6.09,0.32
2025-04-02,20,15,75.00,8.47,0.42
2025-04-03,20,15,75.00,7.96,0.40
2025-04-04,20,15,75.00,5.81,0.29
2025-04-07,18,15,83.33,7.44,0.41
2025-04-08,19,15,78.95,11.87,0.62
2025-04-09,20,15,75.00,13.31,0.67
2025-04-11,19,14,73.68,10.01,0.53
2025-04-15,18,12,66.67,11.45,0.64
2025-04-16,19,12,63.16,7.70,0.41
2025-04-17,19,12,63.16,8.11,0.43
2025-04-21,15,9,60.00,10.99,0.73
2025-04-22,15,9,60.00,10.99,0.73
2025-04-23,16,10,62.50,11.41,0.71
2025-04-24,16,11,68.75,14.63,0.91
2025-04-25,16,11,68.75,13.65,0.85
2025-04-28,14,9,64.29,9.82,0.70
2025-04-29,15,9,60.00,9.68,0.65
2025-04-30,16,10,62.50,10.56,0.66
2025-05-02,16,9,56.25,5.33,0.33
2025-05-05,14,7,50.00,4.35,0.31
2025-05-06,15,8,53.33,4.70,0.31
2025-05-07,16,9,56.25,4.80,0.30
2025-05-08,16,9,56.25,2.32,0.14
2025-05-09,16,9,56.25,2.17,0.14
2025-05-12,15,9,60.00,4.03,0.27
2025-05-13,16,9,56.25,0.27,0.02
2025-05-14,17,10,58.82,2.10,0.12
2025-05-15,18,10,55.56,-5.24,-0.29
2025-05-16,18,10,55.56,-1.00,-0.06
2025-05-19,18,9,50.00,-14.59,-0.81
2025-05-20,19,9,47.37,-15.63,-0.82
2025-05-21,20,9,45.00,-21.04,-1.05
2025-05-22,21,10,47.62,-20.18,-0.96
2025-05-23,21,10,47.62,-18.95,-0.90
2025-05-26,19,8,42.11,-19.78,-1.04
2025-05-27,20,9,45.00,-19.39,-0.97
2025-05-28,21,9,42.86,-21.90,-1.04
2025-05-29,21,10,47.62,-20.22,-0.96
2025-05-30,21,9,42.86,-22.00,-1.05
2025-06-02,20,9,45.00,-19.81,-0.99
2025-06-03,21,10,47.62,-17.19,-0.82
2025-06-04,22,11,50.00,-16.26,-0.74
2025-06-05,21,10,47.62,-16.61,-0.79
2025-06-06,21,9,42.86,-16.38,-0.78
2025-06-09,19,10,52.63,-21.92,-1.15
2025-06-10,20,10,50.00,-22.24,-1.11
2025-06-11,21,11,52.38,-21.95,-1.05
2025-06-12,21,12,57.14,-17.37,-0.83
2025-06-13,21,12,57.14,-18.95,-0.90
2025-06-16,19,12,63.16,1.10,0.06
2025-06-17,20,13,65.00,1.29,0.06
2025-06-18,21,14,66.67,2.54,0.12
2025-06-19,21,14,66.67,2.11,0.10
2025-06-20,21,14,66.67,4.01,0.19
2025-06-23,19,12,63.16,2.18,0.11
2025-06-24,19,12,63.16,2.18,0.11
2025-06-25,20,12,60.00,-0.87,-0.04
2025-06-26,20,11,55.00,-0.92,-0.05
2025-06-27,20,11,55.00,0.78,0.04
2025-06-30,18,10,55.56,0.19,0.01
2025-07-01,18,10,55.56,0.19,0.01
2025-07-02,18,10,55.56,0.19,0.01
2025-07-03,18,10,55.56,-1.30,-0.07
2025-07-04,18,9,50.00,-3.66,-0.20
2025-07-07,17,9,52.94,-3.66,-0.22
2025-07-08,18,10,55.56,-3.20,-0.18
2025-07-09,19,11,57.89,-3.03,-0.16
2025-07-10,19,12,63.16,-2.30,-0.12
2025-07-11,19,12,63.16,-2.42,-0.13
2025-07-14,17,10,58.82,-5.93,-0.35
2025-07-15,18,11,61.11,-5.44,-0.30
2025-07-16,19,12,63.16,-5.01,-0.26
2025-07-17,18,11,61.11,-5.20,-0.29
2025-07-18,18,11,61.11,-5.76,-0.32
2025-07-21,16,11,68.75,-1.29,-0.08
2025-07-22,17,12,70.59,-0.58,-0.03
2025-07-23,18,13,72.22,0.49,0.03
2025-07-24,19,13,68.42,-0.30,-0.02
2025-07-25,19,14,73.68,2.91,0.15
2025-07-28,17,13,76.47,-0.60,-0.04
2025-07-29,18,14,77.78,0.59,0.03
2025-07-30,19,15,78.95,1.74,0.09
2025-07-31,20,15,75.00,2.04,0.10
2025-08-01,21,16,76.19,3.81,0.18
2025-08-04,19,14,73.68,0.75,0.04
2025-08-05,20,15,75.00,1.14,0.06
2025-08-06,21,16,76.19,1.55,0.07
2025-08-07,21,16,76.19,1.20,0.06
2025-08-08,21,16,76.19,2.15,0.10
2025-08-11,19,15,78.95,4.99,0.26
2025-08-12,20,15,75.00,1.68,0.08
2025-08-13,21,16,76.19,3.15,0.15
2025-08-14,21,15,71.43,1.63,0.08
2025-08-18,19,12,63.16,-0.51,-0.03
2025-08-19,20,12,60.00,-0.88,-0.04
2025-08-20,21,13,61.90,-0.73,-0.03
2025-08-21,21,13,61.90,-0.35,-0.02
2025-08-22,21,12,57.14,-3.86,-0.18
2025-08-25,19,12,63.16,1.65,0.09
2025-08-26,20,13,65.00,2.24,0.11
2025-08-28,20,13,65.00,1.46,0.07
2025-08-29,19,12,63.16,0.31,0.02
2025-09-01,17,12,70.59,1.72,0.10
2025-09-02,18,13,72.22,2.48,0.14
2025-09-03,19,13,68.42,2.38,0.13
2025-09-04,19,13,68.42,2.34,0.12
2025-09-05,19,13,68.42,2.58,0.14
2025-09-08,17,11,64.71,0.46,0.03
2025-09-09,18,11,61.11,0.57,0.03
