date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,19,12,63.16,-0.68,-0.04
2025-02-03,18,11,61.11,-1.09,-0.06
2025-02-04,19,11,57.89,-3.85,-0.20
2025-02-05,20,11,55.00,-7.20,-0.36
2025-02-06,20,11,55.00,-8.28,-0.41
2025-02-07,20,11,55.00,-9.47,-0.47
2025-02-10,19,10,52.63,-9.74,-0.51
2025-02-11,19,10,52.63,-9.74,-0.51
2025-02-12,20,11,55.00,-9.45,-0.47
2025-02-13,19,10,52.63,-9.73,-0.51
2025-02-14,18,10,55.56,-11.43,-0.64
2025-02-17,17,8,47.06,-11.73,-0.69
2025-02-18,18,9,50.00,-11.37,-0.63
2025-02-19,19,10,52.63,-10.85,-0.57
2025-02-20,19,11,57.89,-5.02,-0.26
2025-02-21,19,12,63.16,-4.46,-0.23
2025-02-24,18,12,66.67,-5.39,-0.30
2025-02-25,19,13,68.42,-5.07,-0.27
2025-02-27,18,12,66.67,-5.22,-0.29
2025-02-28,18,11,61.11,-7.29,-0.41
2025-03-03,16,12,75.00,-1.50,-0.09
2025-03-04,17,13,76.47,-1.21,-0.07
2025-03-05,18,13,72.22,-2.25,-0.13
2025-03-06,18,13,72.22,-2.51,-0.14
2025-03-07,18,14,77.78,1.05,0.06
2025-03-10,16,13,81.25,6.59,0.41
2025-03-11,17,13,76.47,6.40,0.38
2025-03-12,18,13,72.22,4.83,0.27
2025-03-13,18,13,72.22,5.95,0.33
2025-03-17,18,13,72.22,6.53,0.36
2025-03-18,19,13,68.42,6.05,0.32
2025-03-19,20,14,70.00,6.75,0.34
2025-03-20,20,14,70.00,4.58,0.23
2025-03-21,20,14,70.00,5.20,0.26
2025-03-24,18,12,66.67,4.47,0.25
2025-03-25,19,13,68.42,5.39,0.28
2025-03-26,20,14,70.00,6.04,0.30
2025-03-27,20,14,70.00,5.83,0.29
2025-03-28,20,13,65.00,4.77,0.24
2025-04-01,20,14,70.00,6.39,0.32
2025-04-02,20,14,70.00,6.39,0.32
2025-04-03,20,14,70.00,6.96,0.35
