date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,20,10,50.00,-18.95,-0.95
2025-02-03,19,9,47.37,-14.85,-0.78
2025-02-04,20,9,45.00,-16.90,-0.84
2025-02-05,21,10,47.62,-16.33,-0.78
2025-02-06,21,10,47.62,-7.55,-0.36
2025-02-07,21,9,42.86,-12.47,-0.59
2025-02-10,19,7,36.84,-18.61,-0.98
2025-02-11,20,7,35.00,-20.61,-1.03
2025-02-12,21,8,38.10,-20.51,-0.98
2025-02-13,21,9,42.86,-18.85,-0.90
2025-02-14,22,10,45.45,-18.19,-0.83
2025-02-17,20,8,40.00,-26.80,-1.34
2025-02-18,21,9,42.86,-26.00,-1.24
2025-02-19,22,10,45.45,-25.49,-1.16
2025-02-20,22,10,45.45,-25.26,-1.15
2025-02-21,22,11,50.00,-25.69,-1.17
2025-02-24,21,12,57.14,-19.08,-0.91
2025-02-25,22,12,54.55,-19.70,-0.90
2025-02-27,22,13,59.09,-16.15,-0.73
2025-02-28,22,13,59.09,-16.29,-0.74
2025-03-03,20,12,60.00,-3.86,-0.19
2025-03-04,20,13,65.00,-3.57,-0.18
2025-03-05,21,14,66.67,-1.37,-0.07
2025-03-06,21,15,71.43,0.91,0.04
2025-03-07,21,15,71.43,3.03,0.14
2025-03-10,19,16,84.21,7.77,0.41
2025-03-11,20,17,85.00,8.39,0.42
2025-03-12,21,17,80.95,4.41,0.21
2025-03-13,21,18,85.71,7.04,0.34
2025-03-17,17,15,88.24,11.62,0.68
2025-03-18,18,15,83.33,5.52,0.31
2025-03-19,19,16,84.21,7.89,0.42
2025-03-20,19,15,78.95,5.09,0.27
2025-03-21,19,14,73.68,-0.10,-0.01
2025-03-24,17,12,70.59,-0.50,-0.03
2025-03-25,18,13,72.22,3.24,0.18
2025-03-26,19,14,73.68,5.87,0.31
2025-03-27,19,14,73.68,2.32,0.12
2025-03-28,19,14,73.68,4.47,0.24
2025-04-01,18,13,72.22,3.88,0.22
2025-04-02,19,14,73.68,6.47,0.34
2025-04-03,19,14,73.68,5.19,0.27
2025-04-04,19,14,73.68,3.31,0.17
2025-04-07,17,11,64.71,-2.18,-0.13
2025-04-08,18,11,61.11,9.07,0.50
2025-04-09,19,11,57.89,12.29,0.65
2025-04-11,18,11,61.11,15.92,0.88
2025-04-15,18,11,61.11,17.91,0.99
2025-04-16,19,12,63.16,19.61,1.03
2025-04-17,19,13,68.42,26.03,1.37
2025-04-21,16,11,68.75,28.55,1.78
2025-04-22,17,11,64.71,24.16,1.42
2025-04-23,18,11,61.11,23.90,1.33
2025-04-24,18,11,61.11,20.89,1.16
2025-04-25,18,10,55.56,18.55,1.03
2025-04-28,16,8,50.00,12.77,0.80
2025-04-29,17,8,47.06,12.49,0.73
2025-04-30,18,9,50.00,13.77,0.76
2025-05-02,18,9,50.00,11.70,0.65
2025-05-05,16,8,50.00,13.21,0.83
2025-05-06,17,9,52.94,13.62,0.80
2025-05-07,18,10,55.56,14.41,0.80
2025-05-08,18,10,55.56,5.20,0.29
2025-05-09,18,10,55.56,3.86,0.21
2025-05-12,17,8,47.06,2.49,0.15
2025-05-13,18,8,44.44,0.96,0.05
2025-05-14,19,9,47.37,1.73,0.09
2025-05-15,20,10,50.00,2.01,0.10
2025-05-16,20,9,45.00,-0.23,-0.01
2025-05-19,19,9,47.37,-0.04,-0.00
2025-05-20,20,10,50.00,0.61,0.03
2025-05-21,21,10,47.62,-2.38,-0.11
2025-05-22,21,11,52.38,2.50,0.12
2025-05-23,21,12,57.14,3.17,0.15
2025-05-26,19,12,63.16,7.53,0.40
2025-05-27,20,13,65.00,8.49,0.42
2025-05-28,21,14,66.67,8.95,0.43
2025-05-29,20,14,70.00,9.23,0.46
2025-05-30,20,14,70.00,8.08,0.40
2025-06-02,19,12,63.16,11.82,0.62
2025-06-03,20,13,65.00,12.30,0.62
2025-06-04,21,13,61.90,6.95,0.33
2025-06-05,21,12,57.14,6.70,0.32
2025-06-06,21,12,57.14,7.58,0.36
2025-06-09,19,12,63.16,0.68,0.04
2025-06-10,20,12,60.00,0.03,0.00
2025-06-11,21,13,61.90,0.69,0.03
2025-06-12,21,14,66.67,2.38,0.11
2025-06-13,21,14,66.67,2.11,0.10
2025-06-16,19,12,63.16,3.20,0.17
2025-06-17,20,13,65.00,3.77,0.19
2025-06-18,21,14,66.67,4.39,0.21
2025-06-19,21,13,61.90,2.88,0.14
2025-06-20,21,14,66.67,6.11,0.29
2025-06-23,18,11,61.11,4.80,0.27
2025-06-24,18,11,61.11,4.80,0.27
2025-06-25,18,11,61.11,4.80,0.27
2025-06-26,18,11,61.11,4.00,0.22
2025-06-27,18,11,61.11,3.82,0.21
