date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,18,12,66.67,-0.40,-0.02
2025-02-03,18,12,66.67,-0.01,-0.00
2025-02-04,19,13,68.42,1.10,0.06
2025-02-05,20,14,70.00,2.07,0.10
2025-02-06,20,13,65.00,-7.53,-0.38
2025-02-07,20,13,65.00,-8.20,-0.41
2025-02-10,18,12,66.67,-6.05,-0.34
2025-02-11,19,13,68.42,-5.48,-0.29
2025-02-12,20,14,70.00,-4.80,-0.24
2025-02-13,20,14,70.00,-5.28,-0.26
2025-02-14,19,13,68.42,-5.99,-0.32
2025-02-17,17,13,76.47,-4.24,-0.25
2025-02-18,18,13,72.22,-1.69,-0.09
2025-02-19,19,14,73.68,-1.57,-0.08
2025-02-20,19,13,68.42,-2.48,-0.13
2025-02-21,19,13,68.42,-1.57,-0.08
2025-02-24,18,12,66.67,-4.22,-0.23
2025-02-25,19,12,63.16,-7.48,-0.39
2025-02-27,19,13,68.42,-4.99,-0.26
2025-02-28,18,12,66.67,-7.30,-0.41
2025-03-03,17,10,58.82,-13.14,-0.77
2025-03-04,17,10,58.82,-13.96,-0.82
2025-03-05,18,11,61.11,-13.09,-0.73
2025-03-06,18,11,61.11,-13.30,-0.74
2025-03-07,18,11,61.11,-12.96,-0.72
2025-03-10,17,11,64.71,-3.77,-0.22
2025-03-11,18,12,66.67,-2.91,-0.16
2025-03-12,19,13,68.42,-0.62,-0.03
2025-03-13,19,12,63.16,-0.44,-0.02
2025-03-17,17,11,64.71,2.07,0.12
2025-03-18,18,11,61.11,2.01,0.11
2025-03-19,19,12,63.16,3.71,0.20
2025-03-20,19,12,63.16,-1.00,-0.05
2025-03-21,19,11,57.89,-2.62,-0.14
2025-03-24,17,10,58.82,-1.43,-0.08
2025-03-25,18,10,55.56,-2.66,-0.15
2025-03-26,19,11,57.89,-1.61,-0.08
2025-03-27,18,11,61.11,1.65,0.09
2025-03-28,18,11,61.11,1.64,0.09
2025-04-01,18,12,66.67,6.98,0.39
2025-04-02,19,13,68.42,7.95,0.42
2025-04-03,19,12,63.16,7.47,0.39
2025-04-04,19,12,63.16,7.48,0.39
2025-04-07,17,10,58.82,5.27,0.31
2025-04-08,18,10,55.56,21.24,1.18
2025-04-09,19,10,52.63,22.07,1.16
2025-04-11,18,9,50.00,19.59,1.09
2025-04-15,17,8,47.06,13.49,0.79
2025-04-16,18,8,44.44,13.16,0.73
2025-04-17,18,9,50.00,13.41,0.74
2025-04-21,15,9,60.00,17.44,1.16
2025-04-22,16,10,62.50,18.72,1.17
2025-04-23,17,11,64.71,18.82,1.11
2025-04-24,17,12,70.59,20.27,1.19
2025-04-25,17,12,70.59,19.38,1.14
2025-04-28,16,11,68.75,17.98,1.12
2025-04-29,17,11,64.71,16.74,0.98
2025-04-30,18,12,66.67,17.23,0.96
2025-05-02,18,12,66.67,16.60,0.92
2025-05-05,16,11,68.75,17.58,1.10
2025-05-06,17,12,70.59,19.23,1.13
2025-05-07,18,12,66.67,16.65,0.92
2025-05-08,18,12,66.67,2.65,0.15
2025-05-09,18,13,72.22,3.03,0.17
2025-05-12,17,12,70.59,6.93,0.41
2025-05-13,18,12,66.67,5.95,0.33
2025-05-14,19,13,68.42,7.30,0.38
2025-05-15,19,13,68.42,7.30,0.38
2025-05-16,19,13,68.42,9.58,0.50
2025-05-19,18,12,66.67,9.24,0.51
2025-05-20,19,13,68.42,9.81,0.52
2025-05-21,20,14,70.00,10.13,0.51
2025-05-22,20,14,70.00,9.22,0.46
2025-05-23,20,14,70.00,10.11,0.51
2025-05-26,17,11,64.71,9.10,0.54
2025-05-27,18,11,61.11,8.06,0.45
2025-05-28,19,11,57.89,6.46,0.34
2025-05-29,19,12,63.16,8.39,0.44
2025-05-30,19,11,57.89,7.04,0.37
2025-06-02,17,9,52.94,4.92,0.29
2025-06-03,18,9,50.00,2.63,0.15
2025-06-04,19,10,52.63,3.17,0.17
2025-06-05,19,10,52.63,1.95,0.10
2025-06-06,19,11,57.89,4.72,0.25
2025-06-09,17,11,64.71,2.27,0.13
2025-06-10,18,11,61.11,-0.95,-0.05
2025-06-11,19,11,57.89,-4.69,-0.25
2025-06-12,19,12,63.16,-3.31,-0.17
2025-06-13,19,12,63.16,-4.55,-0.24
2025-06-16,18,12,66.67,-3.28,-0.18
2025-06-17,19,13,68.42,-1.58,-0.08
2025-06-18,20,14,70.00,-0.62,-0.03
2025-06-19,20,13,65.00,-3.25,-0.16
2025-06-20,20,13,65.00,-2.98,-0.15
2025-06-23,19,12,63.16,-3.98,-0.21
2025-06-24,20,13,65.00,-2.93,-0.15
2025-06-25,21,14,66.67,-2.54,-0.12
2025-06-26,20,14,70.00,-1.50,-0.08
2025-06-27,20,15,75.00,0.85,0.04
2025-06-30,19,15,78.95,1.14,0.06
2025-07-01,19,15,78.95,1.14,0.06
2025-07-02,20,16,80.00,1.89,0.09
2025-07-03,20,17,85.00,4.79,0.24
2025-07-04,20,16,80.00,1.42,0.07
2025-07-07,17,13,76.47,-0.36,-0.02
2025-07-08,18,14,77.78,0.27,0.01
2025-07-09,19,15,78.95,1.03,0.05
2025-07-10,19,15,78.95,3.61,0.19
2025-07-11,19,16,84.21,7.60,0.40
2025-07-14,17,14,82.35,3.98,0.23
2025-07-15,18,15,83.33,4.29,0.24
2025-07-16,19,16,84.21,4.48,0.24
2025-07-17,19,16,84.21,2.99,0.16
2025-07-18,18,15,83.33,2.03,0.11
2025-07-21,15,13,86.67,3.14,0.21
