date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,23,11,47.83,-21.96,-0.95
2025-02-03,22,10,45.45,-26.41,-1.20
2025-02-04,23,10,43.48,-30.04,-1.31
2025-02-05,24,10,41.67,-31.51,-1.31
2025-02-06,24,11,45.83,-28.20,-1.17
2025-02-07,23,10,43.48,-28.69,-1.25
2025-02-10,21,9,42.86,-26.23,-1.25
2025-02-11,22,9,40.91,-30.13,-1.37
2025-02-12,23,9,39.13,-31.40,-1.37
2025-02-13,23,9,39.13,-29.54,-1.28
2025-02-14,23,9,39.13,-30.79,-1.34
2025-02-17,21,7,33.33,-31.95,-1.52
2025-02-18,22,8,36.36,-31.78,-1.44
2025-02-19,23,9,39.13,-30.21,-1.31
2025-02-20,23,10,43.48,-27.93,-1.21
2025-02-21,23,10,43.48,-27.87,-1.21
2025-02-24,21,8,38.10,-24.23,-1.15
2025-02-25,22,9,40.91,-23.64,-1.07
2025-02-27,22,9,40.91,-21.50,-0.98
2025-02-28,22,9,40.91,-23.06,-1.05
2025-03-03,20,10,50.00,-14.85,-0.74
2025-03-04,20,10,50.00,-15.32,-0.77
2025-03-05,21,10,47.62,-18.77,-0.89
2025-03-06,21,10,47.62,-11.76,-0.56
2025-03-07,21,11,52.38,-7.69,-0.37
2025-03-10,20,11,55.00,-6.33,-0.32
2025-03-11,21,11,52.38,-4.24,-0.20
2025-03-12,22,12,54.55,-3.18,-0.14
2025-03-13,22,12,54.55,-3.36,-0.15
2025-03-17,19,12,63.16,3.76,0.20
2025-03-18,20,12,60.00,1.49,0.07
2025-03-19,21,12,57.14,-2.37,-0.11
2025-03-20,21,12,57.14,-2.46,-0.12
2025-03-21,21,11,52.38,-3.62,-0.17
2025-03-24,19,8,42.11,-11.39,-0.60
2025-03-25,20,9,45.00,-8.37,-0.42
2025-03-26,21,10,47.62,-6.82,-0.32
2025-03-27,21,10,47.62,-7.23,-0.34
2025-03-28,21,10,47.62,-7.16,-0.34
2025-04-01,20,11,55.00,2.03,0.10
2025-04-02,21,11,52.38,1.90,0.09
2025-04-03,21,11,52.38,0.99,0.05
2025-04-04,21,11,52.38,0.65,0.03
2025-04-07,19,10,52.63,6.98,0.37
2025-04-08,20,10,50.00,8.71,0.44
2025-04-09,21,11,52.38,9.03,0.43
2025-04-11,20,10,50.00,6.14,0.31
2025-04-15,19,8,42.11,5.77,0.30
2025-04-16,20,9,45.00,6.12,0.31
2025-04-17,19,8,42.11,4.94,0.26
2025-04-21,16,9,56.25,13.20,0.83
2025-04-22,17,10,58.82,13.80,0.81
2025-04-23,17,10,58.82,13.80,0.81
2025-04-24,17,11,64.71,18.86,1.11
2025-04-25,17,11,64.71,16.19,0.95
2025-04-28,15,10,66.67,14.50,0.97
2025-04-29,16,10,62.50,11.46,0.72
2025-04-30,17,11,64.71,12.32,0.72
2025-05-02,17,11,64.71,8.77,0.52
2025-05-05,14,9,64.29,7.64,0.55
2025-05-06,15,10,66.67,8.38,0.56
2025-05-07,16,11,68.75,12.27,0.77
2025-05-08,16,12,75.00,7.73,0.48
2025-05-09,16,13,81.25,8.23,0.51
2025-05-12,15,13,86.67,10.57,0.70
2025-05-13,16,14,87.50,10.77,0.67
2025-05-14,17,15,88.24,12.05,0.71
2025-05-15,18,15,83.33,11.13,0.62
2025-05-16,18,15,83.33,5.04,0.28
2025-05-19,18,15,83.33,6.10,0.34
2025-05-20,19,15,78.95,4.09,0.22
2025-05-21,20,16,80.00,5.66,0.28
2025-05-22,20,15,75.00,4.41,0.22
2025-05-23,20,15,75.00,4.40,0.22
2025-05-26,18,13,72.22,3.89,0.22
