date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,13,59.09,-5.04,-0.23
2025-02-03,21,13,61.90,-3.72,-0.18
2025-02-04,22,14,63.64,-2.93,-0.13
2025-02-05,23,14,60.87,-3.45,-0.15
2025-02-06,23,14,60.87,-3.52,-0.15
2025-02-07,23,14,60.87,-1.67,-0.07
2025-02-10,21,14,66.67,4.86,0.23
2025-02-11,22,15,68.18,4.98,0.23
2025-02-12,23,16,69.57,7.66,0.33
2025-02-13,23,16,69.57,8.79,0.38
2025-02-14,22,15,68.18,8.23,0.37
2025-02-17,19,13,68.42,8.22,0.43
2025-02-18,20,13,65.00,9.72,0.49
2025-02-19,21,13,61.90,9.74,0.46
2025-02-20,20,12,60.00,9.18,0.46
2025-02-21,20,12,60.00,9.55,0.48
2025-02-24,19,11,57.89,9.15,0.48
2025-02-25,20,12,60.00,10.22,0.51
2025-02-27,20,12,60.00,12.43,0.62
2025-02-28,20,12,60.00,14.32,0.72
2025-03-03,18,12,66.67,14.67,0.81
2025-03-04,18,12,66.67,12.21,0.68
2025-03-05,19,12,63.16,7.56,0.40
2025-03-06,19,11,57.89,6.22,0.33
2025-03-07,19,11,57.89,6.45,0.34
2025-03-10,17,10,58.82,4.42,0.26
2025-03-11,18,10,55.56,5.45,0.30
2025-03-12,19,10,52.63,7.01,0.37
2025-03-13,18,9,50.00,6.65,0.37
2025-03-17,16,7,43.75,2.57,0.16
2025-03-18,17,8,47.06,2.70,0.16
2025-03-19,18,8,44.44,1.00,0.06
2025-03-20,19,9,47.37,1.26,0.07
2025-03-21,19,9,47.37,-2.10,-0.11
2025-03-24,18,10,55.56,-1.64,-0.09
2025-03-25,19,11,57.89,-0.73,-0.04
2025-03-26,20,11,55.00,-0.11,-0.01
2025-03-27,20,11,55.00,0.19,0.01
2025-03-28,20,11,55.00,-0.30,-0.02
2025-04-01,19,10,52.63,-2.80,-0.15
2025-04-02,20,11,55.00,-2.31,-0.12
2025-04-03,20,11,55.00,-1.47,-0.07
2025-04-04,20,12,60.00,3.33,0.17
2025-04-07,18,11,61.11,13.07,0.73
2025-04-08,19,12,63.16,15.97,0.84
2025-04-09,20,13,65.00,16.12,0.81
2025-04-11,19,12,63.16,12.57,0.66
2025-04-15,19,12,63.16,9.75,0.51
2025-04-16,20,13,65.00,9.96,0.50
2025-04-17,20,13,65.00,10.10,0.51
2025-04-21,17,11,64.71,12.65,0.74
2025-04-22,18,12,66.67,13.00,0.72
2025-04-23,19,13,68.42,13.79,0.73
2025-04-24,19,12,63.16,12.33,0.65
2025-04-25,19,12,63.16,11.71,0.62
2025-04-28,17,11,64.71,9.93,0.58
2025-04-29,18,12,66.67,10.55,0.59
2025-04-30,19,13,68.42,11.64,0.61
2025-05-02,19,14,73.68,11.89,0.63
2025-05-05,17,11,64.71,5.77,0.34
2025-05-06,17,11,64.71,5.77,0.34
2025-05-07,18,12,66.67,7.32,0.41
2025-05-08,18,13,72.22,4.19,0.23
2025-05-09,18,13,72.22,3.60,0.20
2025-05-12,17,13,76.47,8.69,0.51
2025-05-13,18,13,72.22,6.32,0.35
2025-05-14,18,13,72.22,6.32,0.35
2025-05-15,19,13,68.42,6.58,0.35
2025-05-16,19,14,73.68,8.51,0.45
2025-05-19,18,13,72.22,7.82,0.43
2025-05-20,19,13,68.42,8.58,0.45
2025-05-21,19,13,68.42,8.58,0.45
2025-05-22,18,13,72.22,9.20,0.51
2025-05-23,18,13,72.22,9.70,0.54
2025-05-26,16,11,68.75,9.26,0.58
2025-05-27,17,12,70.59,9.53,0.56
2025-05-28,18,13,72.22,9.84,0.55
2025-05-29,18,13,72.22,10.25,0.57
2025-05-30,18,13,72.22,10.04,0.56
2025-06-02,17,12,70.59,10.82,0.64
2025-06-03,18,12,66.67,10.59,0.59
2025-06-04,18,12,66.67,10.59,0.59
2025-06-05,17,12,70.59,12.79,0.75
2025-06-06,18,13,72.22,13.09,0.73
2025-06-09,16,11,68.75,7.56,0.47
2025-06-10,17,12,70.59,7.69,0.45
2025-06-11,18,13,72.22,8.70,0.48
2025-06-12,18,12,66.67,3.15,0.17
2025-06-13,18,13,72.22,6.64,0.37
2025-06-16,17,13,76.47,6.36,0.37
2025-06-17,18,13,72.22,3.53,0.20
2025-06-18,19,14,73.68,4.09,0.22
2025-06-19,18,13,72.22,3.64,0.20
2025-06-20,18,14,77.78,4.69,0.26
2025-06-23,18,14,77.78,4.14,0.23
2025-06-24,19,15,78.95,4.72,0.25
2025-06-25,20,15,75.00,2.86,0.14
2025-06-26,20,16,80.00,3.00,0.15
2025-06-27,19,15,78.95,2.73,0.14
2025-06-30,16,12,75.00,1.36,0.08
2025-07-01,16,12,75.00,1.36,0.08
2025-07-02,17,13,76.47,2.28,0.13
2025-07-03,16,12,75.00,0.28,0.02
2025-07-04,16,13,81.25,0.88,0.05
2025-07-07,16,12,75.00,1.00,0.06
2025-07-08,17,13,76.47,1.11,0.07
2025-07-09,18,14,77.78,3.04,0.17
2025-07-10,18,14,77.78,3.46,0.19
2025-07-11,18,14,77.78,5.09,0.28
2025-07-14,16,13,81.25,6.75,0.42
2025-07-15,16,13,81.25,6.75,0.42
2025-07-16,17,14,82.35,7.25,0.43
2025-07-17,17,14,82.35,7.39,0.43
2025-07-18,17,15,88.24,10.53,0.62
2025-07-21,16,14,87.50,8.72,0.55
2025-07-22,17,14,82.35,9.04,0.53
2025-07-23,17,14,82.35,9.04,0.53
2025-07-24,17,13,76.47,8.03,0.47
2025-07-25,17,13,76.47,8.34,0.49
2025-07-28,16,13,81.25,11.01,0.69
2025-07-29,17,14,82.35,11.53,0.68
2025-07-30,18,15,83.33,11.95,0.66
2025-07-31,19,16,84.21,14.42,0.76
