date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,23,0,0.00,-8.89,-0.39
2025-02-03,22,0,0.00,-9.65,-0.44
2025-02-04,23,0,0.00,-8.63,-0.38
2025-02-05,24,0,0.00,-8.98,-0.37
2025-02-06,24,0,0.00,-6.31,-0.26
2025-02-07,24,0,0.00,-6.15,-0.26
2025-02-10,22,0,0.00,-4.18,-0.19
2025-02-11,23,0,0.00,-7.51,-0.33
2025-02-12,24,0,0.00,-7.74,-0.32
2025-02-13,24,1,4.17,-3.21,-0.13
2025-02-14,24,1,4.17,-5.05,-0.21
2025-02-17,22,1,4.55,-5.65,-0.26
2025-02-18,23,2,8.70,-3.00,-0.13
2025-02-19,24,2,8.33,-2.22,-0.09
2025-02-20,24,2,8.33,0.31,0.01
2025-02-21,24,2,8.33,-0.42,-0.02
2025-02-24,22,2,9.09,2.62,0.12
2025-02-25,23,2,8.70,0.51,0.02
2025-02-27,23,2,8.70,3.12,0.14
2025-02-28,23,2,8.70,1.50,0.07
2025-03-03,21,2,9.52,-5.04,-0.24
2025-03-04,21,2,9.52,-3.05,-0.15
2025-03-05,22,3,13.64,-0.67,-0.03
2025-03-06,22,3,13.64,0.74,0.03
2025-03-07,22,3,13.64,-2.39,-0.11
2025-03-10,20,3,15.00,-2.92,-0.15
2025-03-11,21,3,14.29,-1.42,-0.07
2025-03-12,22,4,18.18,0.58,0.03
2025-03-13,22,4,18.18,1.47,0.07
2025-03-17,19,3,15.79,1.69,0.09
2025-03-18,20,4,20.00,4.69,0.23
2025-03-19,21,5,23.81,6.07,0.29
2025-03-20,21,5,23.81,7.08,0.34
2025-03-21,21,5,23.81,6.90,0.33
2025-03-24,19,6,31.58,5.10,0.27
2025-03-25,20,6,30.00,2.23,0.11
2025-03-26,21,6,28.57,0.38,0.02
2025-03-27,21,7,33.33,3.39,0.16
2025-03-28,21,8,38.10,6.93,0.33
2025-04-01,20,8,40.00,11.73,0.59
2025-04-02,21,8,38.10,11.77,0.56
2025-04-03,21,8,38.10,13.93,0.66
2025-04-04,21,8,38.10,10.32,0.49
2025-04-07,19,7,36.84,15.30,0.81
2025-04-08,20,8,40.00,16.83,0.84
2025-04-09,21,8,38.10,14.63,0.70
2025-04-11,20,8,40.00,14.06,0.70
2025-04-15,18,7,38.89,12.98,0.72
2025-04-16,19,8,42.11,16.55,0.87
2025-04-17,19,9,47.37,19.01,1.00
2025-04-21,16,7,43.75,12.60,0.79
2025-04-22,17,7,41.18,11.05,0.65
2025-04-23,18,7,38.89,10.70,0.59
2025-04-24,18,6,33.33,10.76,0.60
2025-04-25,18,6,33.33,10.45,0.58
2025-04-28,16,4,25.00,7.85,0.49
2025-04-29,17,4,23.53,7.81,0.46
2025-04-30,18,4,22.22,7.71,0.43
2025-05-02,18,4,22.22,4.97,0.28
2025-05-05,16,4,25.00,8.96,0.56
2025-05-06,17,4,23.53,5.95,0.35
2025-05-07,18,4,22.22,9.74,0.54
2025-05-08,18,4,22.22,1.66,0.09
2025-05-09,18,3,16.67,1.75,0.10
2025-05-12,16,3,18.75,4.74,0.30
2025-05-13,17,3,17.65,2.20,0.13
2025-05-14,18,3,16.67,2.94,0.16
2025-05-15,19,3,15.79,2.17,0.11
2025-05-16,20,3,15.00,2.87,0.14
2025-05-19,19,1,5.26,-1.26,-0.07
2025-05-20,20,1,5.00,-0.90,-0.05
2025-05-21,21,1,4.76,-1.21,-0.06
2025-05-22,21,0,0.00,-0.84,-0.04
2025-05-23,21,0,0.00,-0.14,-0.01
2025-05-26,19,0,0.00,3.42,0.18
2025-05-27,20,0,0.00,3.83,0.19
2025-05-28,21,0,0.00,3.85,0.18
2025-05-29,21,0,0.00,1.02,0.05
2025-05-30,21,0,0.00,-0.44,-0.02
2025-06-02,20,0,0.00,0.92,0.05
2025-06-03,21,0,0.00,1.04,0.05
2025-06-04,22,0,0.00,-0.23,-0.01
2025-06-05,22,0,0.00,-1.47,-0.07
2025-06-06,22,0,0.00,1.84,0.08
2025-06-09,20,0,0.00,-0.06,-0.00
2025-06-10,21,0,0.00,0.32,0.02
2025-06-11,22,0,0.00,1.99,0.09
2025-06-12,23,0,0.00,-3.05,-0.13
2025-06-13,23,0,0.00,0.26,0.01
2025-06-16,21,0,0.00,-0.78,-0.04
2025-06-17,22,0,0.00,-1.37,-0.06
2025-06-18,23,0,0.00,-2.91,-0.13
2025-06-19,23,0,0.00,-6.82,-0.30
2025-06-20,23,0,0.00,-6.33,-0.28
2025-06-23,21,0,0.00,-4.11,-0.20
2025-06-24,22,0,0.00,-4.38,-0.20
2025-06-25,23,0,0.00,-6.23,-0.27
2025-06-26,23,0,0.00,-5.72,-0.25
2025-06-27,23,1,4.35,-4.12,-0.18
2025-06-30,21,1,4.76,-2.25,-0.11
2025-07-01,22,1,4.55,-2.98,-0.14
2025-07-02,23,1,4.35,-2.89,-0.13
2025-07-03,23,1,4.35,-3.20,-0.14
2025-07-04,23,1,4.35,-3.01,-0.13
2025-07-07,21,1,4.76,-2.30,-0.11
2025-07-08,22,1,4.55,-2.62,-0.12
2025-07-09,23,1,4.35,-6.70,-0.29
2025-07-10,23,1,4.35,-8.49,-0.37
2025-07-11,23,1,4.35,-10.81,-0.47
2025-07-14,21,1,4.76,-7.24,-0.34
2025-07-15,22,1,4.55,-5.89,-0.27
2025-07-16,23,1,4.35,-6.04,-0.26
2025-07-17,23,1,4.35,-5.40,-0.23
2025-07-18,23,1,4.35,-4.70,-0.20
2025-07-21,21,1,4.76,-1.42,-0.07
2025-07-22,22,1,4.55,-1.59,-0.07
2025-07-23,23,1,4.35,-0.32,-0.01
2025-07-24,23,1,4.35,-2.22,-0.10
2025-07-25,23,1,4.35,-4.05,-0.18
2025-07-28,21,0,0.00,-6.91,-0.33
2025-07-29,22,0,0.00,-4.91,-0.22
2025-07-30,23,0,0.00,-6.26,-0.27
2025-07-31,23,0,0.00,-5.93,-0.26
2025-08-01,23,0,0.00,-7.35,-0.32
2025-08-04,21,0,0.00,-7.89,-0.38
2025-08-05,22,0,0.00,-9.72,-0.44
2025-08-06,23,0,0.00,-10.91,-0.47
2025-08-07,23,0,0.00,-10.73,-0.47
2025-08-08,23,0,0.00,-9.55,-0.42
2025-08-11,21,0,0.00,-1.66,-0.08
2025-08-12,22,0,0.00,-0.97,-0.04
2025-08-13,23,0,0.00,-1.53,-0.07
2025-08-14,23,0,0.00,-2.20,-0.10
2025-08-18,20,0,0.00,-4.04,-0.20
2025-08-19,21,0,0.00,-3.22,-0.15
2025-08-20,22,0,0.00,-1.60,-0.07
2025-08-21,22,0,0.00,-2.07,-0.09
2025-08-22,22,0,0.00,-2.43,-0.11
2025-08-25,20,0,0.00,-2.91,-0.15
2025-08-26,21,0,0.00,-4.67,-0.22
2025-08-28,21,0,0.00,-3.48,-0.17
2025-08-29,21,0,0.00,-3.80,-0.18
2025-09-01,19,0,0.00,1.63,0.09
2025-09-02,20,0,0.00,3.46,0.17
2025-09-03,21,0,0.00,2.08,0.10
2025-09-04,21,0,0.00,-0.78,-0.04
2025-09-05,21,0,0.00,0.65,0.03
2025-09-08,19,0,0.00,-0.03,-0.00
2025-09-09,20,0,0.00,0.20,0.01
2025-09-10,21,0,0.00,0.41,0.02
2025-09-11,21,1,4.76,1.11,0.05
2025-09-12,21,1,4.76,-0.60,-0.03
2025-09-15,20,1,5.00,0.21,0.01
2025-09-16,21,1,4.76,1.13,0.05
2025-09-17,22,1,4.55,0.79,0.04
2025-09-18,22,1,4.55,0.42,0.02
2025-09-19,22,1,4.55,-0.10,-0.00
2025-09-22,20,1,5.00,-0.96,-0.05
2025-09-23,21,1,4.76,-2.39,-0.11
2025-09-24,22,1,4.55,-4.02,-0.18
2025-09-25,22,1,4.55,-4.57,-0.21
2025-09-26,22,1,4.55,-4.21,-0.19
2025-09-29,21,1,4.76,-3.37,-0.16
2025-09-30,22,1,4.55,-3.63,-0.17
2025-10-01,23,1,4.35,-4.11,-0.18
2025-10-03,22,1,4.55,-5.88,-0.27
2025-10-06,20,1,5.00,-1.10,-0.05
2025-10-07,21,1,4.76,0.65,0.03
2025-10-08,22,1,4.55,-1.29,-0.06
2025-10-09,22,1,4.55,0.28,0.01
2025-10-10,22,1,4.55,0.64,0.03
2025-10-13,20,0,0.00,0.41,0.02
2025-10-14,21,0,0.00,-2.35,-0.11
2025-10-15,22,0,0.00,-1.62,-0.07
2025-10-16,22,0,0.00,-1.17,-0.05
2025-10-17,22,0,0.00,-3.12,-0.14
2025-10-20,20,0,0.00,-2.87,-0.14
2025-10-21,21,0,0.00,-3.16,-0.15
2025-10-23,21,0,0.00,-2.03,-0.10
2025-10-24,21,0,0.00,0.06,0.00
2025-10-27,19,0,0.00,3.76,0.20
2025-10-28,20,0,0.00,2.75,0.14
2025-10-29,21,1,4.76,5.87,0.28
2025-10-30,21,1,4.76,2.12,0.10
2025-10-31,21,1,4.76,1.92,0.09
2025-11-03,20,1,5.00,1.16,0.06
2025-11-04,21,1,4.76,-0.11,-0.01
2025-11-06,21,1,4.76,-3.00,-0.14
2025-11-07,21,1,4.76,-3.51,-0.17
2025-11-10,19,1,5.26,-1.54,-0.08
2025-11-11,20,1,5.00,-1.02,-0.05
2025-11-12,21,1,4.76,-1.04,-0.05
2025-11-13,21,1,4.76,-1.21,-0.06
2025-11-14,21,1,4.76,1.70,0.08
2025-11-17,19,1,5.26,2.31,0.12
2025-11-18,20,1,5.00,1.13,0.06
2025-11-19,21,1,4.76,0.99,0.05
2025-11-20,21,1,4.76,1.58,0.08
2025-11-21,21,1,4.76,1.38,0.07
2025-11-24,20,1,5.00,-0.54,-0.03
2025-11-25,21,1,4.76,-0.93,-0.04
2025-11-26,22,1,4.55,1.84,0.08
2025-11-27,22,1,4.55,1.51,0.07
2025-11-28,22,1,4.55,4.77,0.22
2025-12-01,20,0,0.00,2.90,0.15
2025-12-02,21,0,0.00,2.78,0.13
2025-12-03,22,0,0.00,0.15,0.01
2025-12-04,22,0,0.00,-0.59,-0.03
2025-12-05,22,0,0.00,0.06,0.00
2025-12-08,21,0,0.00,-0.85,-0.04
2025-12-09,22,0,0.00,0.83,0.04
2025-12-10,23,0,0.00,0.81,0.04
2025-12-11,23,0,0.00,0.15,0.01
2025-12-12,23,0,0.00,0.05,0.00
2025-12-15,21,0,0.00,-1.20,-0.06
2025-12-16,22,0,0.00,-2.04,-0.09
2025-12-17,23,0,0.00,-2.05,-0.09
2025-12-18,23,0,0.00,-4.01,-0.17
2025-12-19,23,0,0.00,-1.40,-0.06
2025-12-22,21,0,0.00,0.07,0.00
2025-12-23,22,0,0.00,0.35,0.02
2025-12-24,23,0,0.00,-0.93,-0.04
2025-12-26,22,0,0.00,-0.04,-0.00
2025-12-29,20,0,0.00,-4.53,-0.23
2025-12-30,21,0,0.00,-4.44,-0.21
2025-12-31,22,0,0.00,-3.64,-0.17
2026-01-01,22,0,0.00,-3.02,-0.14
2026-01-02,22,0,0.00,-0.60,-0.03
