date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,20,9,45.00,-19.80,-0.99
2025-02-03,19,8,42.11,-18.54,-0.98
2025-02-04,20,8,40.00,-19.87,-0.99
2025-02-05,21,8,38.10,-22.95,-1.09
2025-02-06,21,8,38.10,-20.40,-0.97
2025-02-07,21,8,38.10,-21.19,-1.01
2025-02-10,19,6,31.58,-20.01,-1.05
2025-02-11,20,7,35.00,-19.25,-0.96
2025-02-12,21,7,33.33,-22.50,-1.07
2025-02-13,21,7,33.33,-22.67,-1.08
2025-02-14,21,7,33.33,-22.79,-1.09
2025-02-17,20,8,40.00,-23.25,-1.16
2025-02-18,21,8,38.10,-23.59,-1.12
2025-02-19,22,9,40.91,-22.68,-1.03
2025-02-20,22,10,45.45,-20.55,-0.93
2025-02-21,22,10,45.45,-20.35,-0.92
2025-02-24,21,10,47.62,-16.95,-0.81
2025-02-25,22,11,50.00,-14.36,-0.65
2025-02-27,22,11,50.00,-12.93,-0.59
2025-02-28,21,10,47.62,-13.08,-0.62
2025-03-03,19,10,52.63,-4.77,-0.25
2025-03-04,19,10,52.63,-6.70,-0.35
2025-03-05,20,11,55.00,-6.22,-0.31
2025-03-06,20,11,55.00,-8.69,-0.43
2025-03-07,20,11,55.00,-4.34,-0.22
2025-03-10,18,11,61.11,-1.55,-0.09
2025-03-11,19,12,63.16,-1.17,-0.06
2025-03-12,20,13,65.00,1.07,0.05
2025-03-13,20,13,65.00,1.70,0.09
2025-03-17,17,11,64.71,7.80,0.46
2025-03-18,18,12,66.67,8.34,0.46
2025-03-19,19,12,63.16,7.10,0.37
2025-03-20,19,12,63.16,6.04,0.32
2025-03-21,19,11,57.89,4.36,0.23
2025-03-24,17,9,52.94,4.03,0.24
2025-03-25,18,10,55.56,4.18,0.23
2025-03-26,19,11,57.89,4.77,0.25
2025-03-27,18,10,55.56,2.18,0.12
2025-03-28,18,11,61.11,3.93,0.22
2025-04-01,18,12,66.67,6.51,0.36
2025-04-02,19,13,68.42,6.85,0.36
2025-04-03,19,12,63.16,3.82,0.20
2025-04-04,19,11,57.89,1.71,0.09
2025-04-07,17,11,64.71,4.15,0.24
2025-04-08,18,11,61.11,10.06,0.56
2025-04-09,19,11,57.89,10.43,0.55
2025-04-11,18,10,55.56,8.03,0.45
2025-04-15,17,9,52.94,5.03,0.30
2025-04-16,18,9,50.00,3.63,0.20
2025-04-17,18,9,50.00,3.53,0.20
2025-04-21,14,8,57.14,4.96,0.35
2025-04-22,15,8,53.33,4.19,0.28
2025-04-23,16,8,50.00,3.43,0.21
2025-04-24,16,8,50.00,4.07,0.25
2025-04-25,16,8,50.00,3.84,0.24
2025-04-28,15,7,46.67,1.40,0.09
2025-04-29,16,8,50.00,2.27,0.14
2025-04-30,17,8,47.06,-1.20,-0.07
2025-05-02,17,8,47.06,-0.59,-0.03
2025-05-05,15,8,53.33,4.79,0.32
2025-05-06,15,8,53.33,4.79,0.32
2025-05-07,16,9,56.25,4.95,0.31
2025-05-08,16,10,62.50,1.80,0.11
2025-05-09,15,10,66.67,1.43,0.10
2025-05-12,14,10,71.43,3.30,0.24
2025-05-13,15,11,73.33,5.99,0.40
2025-05-14,16,11,68.75,2.25,0.14
2025-05-15,17,11,64.71,0.64,0.04
2025-05-16,17,12,70.59,3.37,0.20
2025-05-19,17,11,64.71,-0.45,-0.03
2025-05-20,18,12,66.67,2.24,0.12
2025-05-21,19,13,68.42,2.82,0.15
2025-05-22,19,14,73.68,4.02,0.21
2025-05-23,19,14,73.68,4.74,0.25
2025-05-26,17,12,70.59,4.77,0.28
2025-05-27,18,13,72.22,4.89,0.27
2025-05-28,19,13,68.42,4.80,0.25
2025-05-29,19,13,68.42,4.17,0.22
2025-05-30,19,14,73.68,8.08,0.43
2025-06-02,18,13,72.22,5.85,0.32
2025-06-03,19,14,73.68,6.08,0.32
2025-06-04,20,15,75.00,6.19,0.31
2025-06-05,21,16,76.19,6.37,0.30
2025-06-06,21,15,71.43,6.02,0.29
2025-06-09,20,14,70.00,2.49,0.12
2025-06-10,21,14,66.67,2.88,0.14
2025-06-11,22,14,63.64,2.62,0.12
2025-06-12,21,13,61.90,-0.07,-0.00
2025-06-13,21,14,66.67,4.13,0.20
2025-06-16,19,14,73.68,10.60,0.56
2025-06-17,20,14,70.00,8.63,0.43
2025-06-18,21,14,66.67,9.62,0.46
2025-06-19,21,14,66.67,7.47,0.36
2025-06-20,21,14,66.67,7.02,0.33
2025-06-23,18,12,66.67,5.06,0.28
2025-06-24,19,12,63.16,2.58,0.14
2025-06-25,20,13,65.00,4.68,0.23
2025-06-26,20,13,65.00,4.94,0.25
2025-06-27,20,14,70.00,5.41,0.27
