date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,12,54.55,-21.77,-0.99
2025-02-03,21,12,57.14,-19.29,-0.92
2025-02-04,22,13,59.09,-16.53,-0.75
2025-02-05,23,14,60.87,-16.05,-0.70
2025-02-06,23,15,65.22,-12.49,-0.54
2025-02-07,23,15,65.22,-10.83,-0.47
2025-02-10,21,15,71.43,-5.90,-0.28
2025-02-11,22,15,68.18,-11.08,-0.50
2025-02-12,23,16,69.57,-9.75,-0.42
2025-02-13,23,17,73.91,-5.76,-0.25
2025-02-14,23,16,69.57,-9.90,-0.43
2025-02-17,22,15,68.18,-9.24,-0.42
2025-02-18,23,16,69.57,-7.59,-0.33
2025-02-19,24,17,70.83,-7.11,-0.30
2025-02-20,24,17,70.83,-7.18,-0.30
2025-02-21,24,17,70.83,-7.26,-0.30
2025-02-24,22,17,77.27,-2.76,-0.13
2025-02-25,23,18,78.26,-2.12,-0.09
2025-02-27,23,19,82.61,0.20,0.01
2025-02-28,23,19,82.61,0.07,0.00
2025-03-03,21,18,85.71,10.28,0.49
2025-03-04,21,17,80.95,6.81,0.32
2025-03-05,22,18,81.82,7.41,0.34
2025-03-06,22,18,81.82,6.02,0.27
2025-03-07,22,18,81.82,3.75,0.17
2025-03-10,20,16,80.00,-0.03,-0.00
2025-03-11,21,17,80.95,1.32,0.06
2025-03-12,22,17,77.27,-0.97,-0.04
2025-03-13,22,17,77.27,-1.38,-0.06
2025-03-17,19,16,84.21,6.12,0.32
2025-03-18,20,16,80.00,6.27,0.31
2025-03-19,21,16,76.19,5.11,0.24
2025-03-20,20,15,75.00,3.09,0.15
2025-03-21,20,14,70.00,-0.64,-0.03
2025-03-24,18,11,61.11,-2.34,-0.13
2025-03-25,19,12,63.16,-1.88,-0.10
2025-03-26,19,12,63.16,-1.88,-0.10
2025-03-27,19,12,63.16,-2.62,-0.14
2025-03-28,19,11,57.89,-5.09,-0.27
2025-04-01,18,9,50.00,-11.15,-0.62
2025-04-02,19,9,47.37,-12.25,-0.64
2025-04-03,19,10,52.63,-9.92,-0.52
2025-04-04,18,10,55.56,-7.29,-0.41
2025-04-07,16,7,43.75,-3.49,-0.22
2025-04-08,17,7,41.18,-2.53,-0.15
2025-04-09,18,7,38.89,-4.94,-0.27
2025-04-11,17,6,35.29,-5.22,-0.31
2025-04-15,16,6,37.50,-2.44,-0.15
2025-04-16,17,7,41.18,-2.15,-0.13
2025-04-17,16,6,37.50,-3.23,-0.20
2025-04-21,14,6,42.86,-2.47,-0.18
2025-04-22,15,7,46.67,-1.71,-0.11
2025-04-23,16,8,50.00,-0.16,-0.01
2025-04-24,16,9,56.25,1.20,0.07
2025-04-25,16,9,56.25,1.00,0.06
2025-04-28,15,9,60.00,3.13,0.21
2025-04-29,16,9,56.25,2.14,0.13
2025-04-30,16,9,56.25,2.14,0.13
2025-05-02,16,10,62.50,7.93,0.50
2025-05-05,15,10,66.67,8.41,0.56
2025-05-06,16,11,68.75,9.16,0.57
2025-05-07,17,12,70.59,11.69,0.69
2025-05-08,17,13,76.47,9.59,0.56
2025-05-09,17,13,76.47,12.49,0.73
2025-05-12,16,12,75.00,13.44,0.84
2025-05-13,17,13,76.47,13.81,0.81
2025-05-14,18,14,77.78,14.24,0.79
2025-05-15,18,14,77.78,14.24,0.79
2025-05-16,18,14,77.78,13.62,0.76
2025-05-19,18,13,72.22,13.11,0.73
2025-05-20,19,14,73.68,13.51,0.71
2025-05-21,20,15,75.00,14.65,0.73
2025-05-22,20,16,80.00,17.35,0.87
2025-05-23,20,16,80.00,17.19,0.86
2025-05-26,18,14,77.78,15.15,0.84
2025-05-27,19,15,78.95,15.35,0.81
2025-05-28,19,15,78.95,15.35,0.81
2025-05-29,18,14,77.78,14.60,0.81
2025-05-30,18,15,83.33,15.89,0.88
2025-06-02,18,14,77.78,14.53,0.81
2025-06-03,19,15,78.95,14.79,0.78
2025-06-04,20,15,75.00,14.72,0.74
2025-06-05,19,14,73.68,14.38,0.76
2025-06-06,19,13,68.42,12.16,0.64
2025-06-09,17,11,64.71,1.16,0.07
2025-06-10,18,12,66.67,1.30,0.07
2025-06-11,19,13,68.42,2.91,0.15
2025-06-12,19,14,73.68,3.30,0.17
2025-06-13,19,13,68.42,4.14,0.22
2025-06-16,18,12,66.67,3.31,0.18
2025-06-17,19,13,68.42,4.42,0.23
2025-06-18,20,13,65.00,6.18,0.31
2025-06-19,20,14,70.00,7.07,0.35
2025-06-20,20,14,70.00,8.48,0.42
2025-06-23,18,12,66.67,6.49,0.36
2025-06-24,19,12,63.16,6.49,0.34
2025-06-25,20,12,60.00,6.84,0.34
2025-06-26,20,12,60.00,7.90,0.40
2025-06-27,20,12,60.00,7.97,0.40
2025-06-30,20,12,60.00,7.80,0.39
2025-07-01,21,12,57.14,7.25,0.35
2025-07-02,21,12,57.14,7.25,0.35
2025-07-03,21,13,61.90,8.81,0.42
2025-07-04,21,13,61.90,8.89,0.42
2025-07-07,20,13,65.00,10.66,0.53
2025-07-08,21,14,66.67,11.50,0.55
2025-07-09,22,15,68.18,11.80,0.54
2025-07-10,22,16,72.73,13.12,0.60
2025-07-11,21,15,71.43,12.98,0.62
2025-07-14,19,14,73.68,10.30,0.54
2025-07-15,20,14,70.00,8.92,0.45
2025-07-16,20,14,70.00,8.92,0.45
2025-07-17,20,14,70.00,8.98,0.45
2025-07-18,20,14,70.00,8.32,0.42
2025-07-21,18,13,72.22,4.95,0.28
2025-07-22,19,13,68.42,3.94,0.21
2025-07-23,19,13,68.42,3.94,0.21
2025-07-24,19,13,68.42,3.92,0.21
2025-07-25,19,13,68.42,2.35,0.12
2025-07-28,17,12,70.59,2.15,0.13
2025-07-29,18,13,72.22,2.69,0.15
2025-07-30,19,14,73.68,3.25,0.17
2025-07-31,19,14,73.68,3.70,0.19
2025-08-01,19,14,73.68,3.77,0.20
2025-08-04,18,13,72.22,3.67,0.20
2025-08-05,19,14,73.68,4.26,0.22
2025-08-06,20,14,70.00,3.90,0.20
2025-08-07,20,15,75.00,4.36,0.22
2025-08-08,19,14,73.68,3.52,0.19
2025-08-11,18,12,66.67,6.10,0.34
2025-08-12,19,13,68.42,6.33,0.33
2025-08-13,20,14,70.00,6.63,0.33
2025-08-14,20,14,70.00,6.59,0.33
2025-08-18,18,12,66.67,6.11,0.34
2025-08-19,19,13,68.42,7.76,0.41
2025-08-20,20,14,70.00,9.25,0.46
2025-08-21,20,14,70.00,8.58,0.43
2025-08-22,19,14,73.68,9.59,0.50
2025-08-25,18,14,77.78,11.37,0.63
2025-08-26,19,15,78.95,12.00,0.63
2025-08-28,19,15,78.95,10.53,0.55
2025-08-29,19,15,78.95,10.44,0.55
2025-09-01,16,13,81.25,9.78,0.61
2025-09-02,17,13,76.47,8.30,0.49
2025-09-03,18,14,77.78,8.42,0.47
2025-09-04,18,14,77.78,10.91,0.61
2025-09-05,18,14,77.78,10.92,0.61
2025-09-08,17,14,82.35,10.73,0.63
2025-09-09,18,15,83.33,10.97,0.61
2025-09-10,19,16,84.21,11.14,0.59
2025-09-11,19,17,89.47,7.85,0.41
