date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-12-11,18,8,44.44,-1.18,-0.07
2025-12-12,18,9,50.00,3.39,0.19
2025-12-15,16,7,43.75,-1.27,-0.08
2025-12-16,17,8,47.06,-0.99,-0.06
2025-12-17,18,9,50.00,-0.88,-0.05
2025-12-18,18,10,55.56,3.87,0.22
2025-12-19,18,9,50.00,-11.02,-0.61
2025-12-22,16,7,43.75,-14.28,-0.89
2025-12-23,17,8,47.06,-11.13,-0.65
2025-12-24,18,8,44.44,-15.63,-0.87
2025-12-26,18,8,44.44,-15.39,-0.85
2025-12-29,17,8,47.06,-16.60,-0.98
2025-12-30,18,9,50.00,-16.32,-0.91
2025-12-31,19,10,52.63,-16.20,-0.85
2026-01-01,19,11,57.89,-14.94,-0.79
2026-01-02,19,12,63.16,-12.79,-0.67
2026-01-05,18,13,72.22,-7.93,-0.44
2026-01-06,18,13,72.22,-7.93,-0.44
2026-01-07,19,13,68.42,-9.81,-0.52
2026-01-08,20,14,70.00,-9.58,-0.48
2026-01-09,21,15,71.43,-8.72,-0.42
2026-01-12,19,14,73.68,-9.82,-0.52
2026-01-13,20,15,75.00,-8.18,-0.41
2026-01-14,21,16,76.19,-6.87,-0.33
2026-01-16,20,15,75.00,-7.09,-0.35
2026-01-19,18,13,72.22,4.41,0.24
2026-01-20,19,14,73.68,4.76,0.25
2026-01-21,19,14,73.68,4.76,0.25
2026-01-22,19,15,78.95,4.83,0.25
2026-01-23,19,15,78.95,2.13,0.11
2026-01-27,18,15,83.33,8.02,0.45
2026-01-28,19,15,78.95,6.91,0.36
2026-01-29,19,16,84.21,7.27,0.38
2026-01-30,19,16,84.21,7.64,0.40
2026-02-01,18,15,83.33,7.80,0.43
2026-02-02,18,15,83.33,7.41,0.41
2026-02-03,19,15,78.95,5.15,0.27
2026-02-04,20,15,75.00,5.66,0.28
2026-02-05,20,15,75.00,5.96,0.30
2026-02-06,20,15,75.00,5.96,0.30
2026-02-09,18,13,72.22,5.26,0.29
2026-02-10,19,14,73.68,6.64,0.35
2026-02-11,20,15,75.00,8.19,0.41
2026-02-12,20,14,70.00,8.19,0.41
2026-02-13,20,14,70.00,10.22,0.51
2026-02-16,19,12,63.16,8.55,0.45
2026-02-17,20,13,65.00,8.83,0.44
2026-02-18,20,13,65.00,8.83,0.44
2026-02-19,20,14,70.00,11.22,0.56
2026-02-20,20,14,70.00,11.51,0.58
2026-02-23,18,12,66.67,9.96,0.55
2026-02-24,19,13,68.42,10.75,0.57
2026-02-25,20,14,70.00,11.04,0.55
2026-02-26,21,14,66.67,9.50,0.45
2026-02-27,20,13,65.00,7.76,0.39
2026-03-02,18,11,61.11,9.92,0.55
2026-03-04,18,11,61.11,10.33,0.57
2026-03-05,18,11,61.11,9.91,0.55
2026-03-06,18,12,66.67,12.65,0.70
2026-03-09,17,11,64.71,10.47,0.62
2026-03-10,18,11,61.11,10.95,0.61
2026-03-11,19,12,63.16,11.73,0.62
2026-03-12,19,13,68.42,14.64,0.77
2026-03-13,19,13,68.42,13.42,0.71
2026-03-16,17,12,70.59,7.42,0.44
2026-03-17,18,12,66.67,6.90,0.38
2026-03-18,19,13,68.42,7.36,0.39
2026-03-19,19,13,68.42,7.74,0.41
2026-03-20,19,13,68.42,7.92,0.42
2026-03-23,18,11,61.11,5.30,0.29
2026-03-24,19,11,57.89,7.23,0.38
2026-03-25,20,12,60.00,7.91,0.40
2026-03-27,20,12,60.00,8.59,0.43
2026-03-30,19,11,57.89,9.65,0.51
2026-04-01,20,11,55.00,11.23,0.56
2026-04-02,20,11,55.00,6.32,0.32
2026-04-06,18,8,44.44,0.92,0.05
2026-04-07,19,9,47.37,1.14,0.06
2026-04-08,20,9,45.00,3.73,0.19
2026-04-09,20,10,50.00,5.41,0.27
