date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-11-03,20,14,70.00,13.86,0.69
2025-11-04,20,14,70.00,13.86,0.69
2025-11-06,20,14,70.00,7.79,0.39
2025-11-07,20,14,70.00,6.47,0.32
2025-11-10,18,11,61.11,0.11,0.01
2025-11-11,19,11,57.89,-5.74,-0.30
2025-11-12,20,12,60.00,-4.54,-0.23
2025-11-13,20,12,60.00,-2.84,-0.14
2025-11-14,19,12,63.16,2.40,0.13
2025-11-17,17,10,58.82,1.48,0.09
2025-11-18,18,11,61.11,1.60,0.09
2025-11-19,19,12,63.16,2.88,0.15
2025-11-20,19,13,68.42,6.90,0.36
2025-11-21,19,13,68.42,2.36,0.12
2025-11-24,18,12,66.67,1.79,0.10
2025-11-25,19,13,68.42,2.27,0.12
2025-11-26,20,14,70.00,2.79,0.14
2025-11-27,20,14,70.00,-1.24,-0.06
2025-11-28,20,14,70.00,-0.67,-0.03
2025-12-01,18,14,77.78,0.29,0.02
2025-12-02,19,14,73.68,-0.38,-0.02
2025-12-03,20,15,75.00,0.16,0.01
2025-12-04,20,16,80.00,4.57,0.23
2025-12-05,21,16,76.19,2.23,0.11
2025-12-08,20,15,75.00,0.89,0.04
2025-12-09,21,16,76.19,2.15,0.10
2025-12-10,22,17,77.27,5.39,0.25
2025-12-11,22,18,81.82,10.15,0.46
2025-12-12,22,19,86.36,16.83,0.77
2025-12-15,21,18,85.71,13.78,0.66
2025-12-16,22,19,86.36,15.50,0.70
2025-12-17,23,20,86.96,15.78,0.69
2025-12-18,23,19,82.61,15.18,0.66
2025-12-19,23,19,82.61,15.78,0.69
2025-12-22,20,17,85.00,12.21,0.61
2025-12-23,21,17,80.95,12.07,0.57
2025-12-24,22,18,81.82,12.56,0.57
2025-12-26,21,17,80.95,12.34,0.59
2025-12-29,19,15,78.95,10.81,0.57
2025-12-30,20,16,80.00,11.08,0.55
2025-12-31,21,17,80.95,11.57,0.55
2026-01-01,21,17,80.95,11.89,0.57
2026-01-02,21,18,85.71,13.45,0.64
2026-01-05,19,17,89.47,15.29,0.80
2026-01-06,20,17,85.00,13.38,0.67
2026-01-07,21,18,85.71,14.57,0.69
2026-01-08,21,18,85.71,15.07,0.72
2026-01-09,21,18,85.71,14.50,0.69
2026-01-12,19,16,84.21,10.51,0.55
2026-01-13,20,16,80.00,8.55,0.43
2026-01-14,21,17,80.95,9.71,0.46
2026-01-16,20,16,80.00,8.13,0.41
2026-01-19,18,14,77.78,4.80,0.27
2026-01-20,19,15,78.95,5.01,0.26
2026-01-21,20,15,75.00,4.88,0.24
2026-01-22,21,16,76.19,6.75,0.32
2026-01-23,21,17,80.95,7.28,0.35
2026-01-27,20,16,80.00,6.44,0.32
2026-01-28,21,16,76.19,4.19,0.20
2026-01-29,21,15,71.43,-0.12,-0.01
2026-01-30,21,15,71.43,0.69,0.03
2026-02-01,20,14,70.00,0.63,0.03
2026-02-02,20,14,70.00,0.14,0.01
2026-02-03,21,14,66.67,1.20,0.06
2026-02-04,22,15,68.18,1.53,0.07
2026-02-05,22,14,63.64,-1.76,-0.08
2026-02-06,22,14,63.64,-2.25,-0.10
2026-02-09,20,11,55.00,-6.02,-0.30
2026-02-10,21,12,57.14,-5.76,-0.27
2026-02-11,22,13,59.09,-4.86,-0.22
2026-02-12,22,13,59.09,-5.58,-0.25
2026-02-13,22,14,63.64,-3.51,-0.16
2026-02-16,21,12,57.14,-5.15,-0.25
2026-02-17,22,13,59.09,-4.13,-0.19
2026-02-18,22,13,59.09,-4.13,-0.19
2026-02-19,21,13,61.90,-1.60,-0.08
2026-02-20,21,13,61.90,-1.58,-0.08
2026-02-23,19,12,63.16,-2.57,-0.14
2026-02-24,20,12,60.00,-5.46,-0.27
2026-02-25,21,13,61.90,-5.27,-0.25
2026-02-26,22,13,59.09,-7.39,-0.34
2026-02-27,22,13,59.09,-7.95,-0.36
2026-03-02,20,13,65.00,1.29,0.06
2026-03-04,20,13,65.00,0.10,0.00
2026-03-05,20,12,60.00,-2.01,-0.10
