date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,0,0.00,-25.03,-1.14
2025-02-03,21,0,0.00,-26.99,-1.29
2025-02-04,22,0,0.00,-32.50,-1.48
2025-02-05,23,0,0.00,-21.55,-0.94
2025-02-06,23,0,0.00,-11.89,-0.52
2025-02-07,23,0,0.00,-14.01,-0.61
2025-02-10,21,0,0.00,-13.37,-0.64
2025-02-11,22,0,0.00,-14.21,-0.65
2025-02-12,23,0,0.00,-17.13,-0.74
2025-02-13,23,0,0.00,-9.42,-0.41
2025-02-14,23,0,0.00,-8.87,-0.39
2025-02-17,21,0,0.00,-9.16,-0.44
2025-02-18,22,0,0.00,-8.83,-0.40
2025-02-19,23,0,0.00,-10.60,-0.46
2025-02-20,23,0,0.00,-8.02,-0.35
2025-02-21,23,0,0.00,1.53,0.07
2025-02-24,21,0,0.00,6.29,0.30
2025-02-25,22,0,0.00,3.46,0.16
2025-02-27,22,0,0.00,13.42,0.61
2025-02-28,22,0,0.00,8.64,0.39
2025-03-03,20,0,0.00,3.27,0.16
2025-03-04,20,0,0.00,-2.36,-0.12
2025-03-05,21,0,0.00,2.74,0.13
2025-03-06,21,0,0.00,10.79,0.51
2025-03-07,21,0,0.00,2.26,0.11
2025-03-10,19,0,0.00,0.70,0.04
2025-03-11,20,0,0.00,1.52,0.08
2025-03-12,21,0,0.00,-4.79,-0.23
2025-03-13,21,0,0.00,-3.61,-0.17
2025-03-17,18,0,0.00,1.36,0.08
2025-03-18,19,0,0.00,6.11,0.32
2025-03-19,20,0,0.00,8.45,0.42
2025-03-20,20,0,0.00,10.44,0.52
2025-03-21,20,0,0.00,18.14,0.91
2025-03-24,18,0,0.00,15.81,0.88
2025-03-25,19,0,0.00,14.08,0.74
2025-03-26,20,0,0.00,13.08,0.65
2025-03-27,20,0,0.00,15.75,0.79
2025-03-28,20,0,0.00,13.07,0.65
2025-04-01,19,0,0.00,12.52,0.66
2025-04-02,20,0,0.00,9.85,0.49
2025-04-03,20,0,0.00,15.05,0.75
2025-04-04,20,0,0.00,15.16,0.76
2025-04-07,18,0,0.00,4.70,0.26
2025-04-08,19,0,0.00,17.21,0.91
2025-04-09,20,0,0.00,14.33,0.72
2025-04-11,19,0,0.00,19.54,1.03
2025-04-15,18,0,0.00,20.69,1.15
2025-04-16,19,0,0.00,20.60,1.08
2025-04-17,19,0,0.00,17.89,0.94
2025-04-21,16,0,0.00,2.35,0.15
2025-04-22,17,0,0.00,2.97,0.17
2025-04-23,18,0,0.00,3.22,0.18
2025-04-24,18,0,0.00,5.07,0.28
2025-04-25,18,0,0.00,5.46,0.30
2025-04-28,16,0,0.00,8.23,0.51
2025-04-29,17,0,0.00,8.03,0.47
2025-04-30,18,0,0.00,7.75,0.43
2025-05-02,18,0,0.00,9.97,0.55
2025-05-05,16,0,0.00,13.70,0.86
2025-05-06,17,0,0.00,13.40,0.79
2025-05-07,18,0,0.00,10.65,0.59
2025-05-08,18,0,0.00,2.65,0.15
2025-05-09,18,0,0.00,3.78,0.21
2025-05-12,17,0,0.00,8.57,0.50
2025-05-13,18,0,0.00,9.23,0.51
2025-05-14,19,0,0.00,11.76,0.62
2025-05-15,20,0,0.00,18.71,0.94
2025-05-16,20,0,0.00,18.61,0.93
2025-05-19,19,0,0.00,15.45,0.81
2025-05-20,20,0,0.00,17.13,0.86
2025-05-21,21,0,0.00,16.26,0.77
2025-05-22,21,0,0.00,16.74,0.80
2025-05-23,21,0,0.00,15.73,0.75
2025-05-26,19,0,0.00,13.28,0.70
2025-05-27,20,0,0.00,14.09,0.70
2025-05-28,21,0,0.00,14.67,0.70
2025-05-29,21,0,0.00,14.37,0.68
2025-05-30,21,0,0.00,14.04,0.67
2025-06-02,20,0,0.00,17.13,0.86
2025-06-03,21,0,0.00,18.10,0.86
2025-06-04,22,0,0.00,17.28,0.79
2025-06-05,22,0,0.00,17.85,0.81
2025-06-06,22,0,0.00,18.36,0.83
2025-06-09,20,0,0.00,13.43,0.67
2025-06-10,21,0,0.00,15.83,0.75
2025-06-11,22,0,0.00,14.55,0.66
2025-06-12,22,0,0.00,10.63,0.48
2025-06-13,22,0,0.00,5.47,0.25
2025-06-16,20,0,0.00,-1.24,-0.06
2025-06-17,21,0,0.00,-1.98,-0.09
2025-06-18,22,0,0.00,2.59,0.12
2025-06-19,22,0,0.00,-0.78,-0.04
2025-06-20,22,0,0.00,-4.80,-0.22
2025-06-23,20,0,0.00,-6.21,-0.31
2025-06-24,21,0,0.00,-3.59,-0.17
2025-06-25,22,0,0.00,-2.35,-0.11
2025-06-26,22,0,0.00,1.26,0.06
2025-06-27,22,0,0.00,6.11,0.28
2025-06-30,20,0,0.00,8.90,0.45
2025-07-01,21,0,0.00,6.99,0.33
2025-07-02,22,0,0.00,7.57,0.34
2025-07-03,22,0,0.00,5.43,0.25
2025-07-04,22,0,0.00,7.27,0.33
2025-07-07,20,0,0.00,-0.80,-0.04
2025-07-08,21,0,0.00,2.58,0.12
2025-07-09,22,0,0.00,1.45,0.07
2025-07-10,22,0,0.00,-3.23,-0.15
2025-07-11,22,0,0.00,-2.26,-0.10
2025-07-14,20,0,0.00,2.99,0.15
2025-07-15,21,0,0.00,2.69,0.13
2025-07-16,22,0,0.00,3.96,0.18
2025-07-17,22,0,0.00,4.17,0.19
2025-07-18,22,0,0.00,3.38,0.15
2025-07-21,20,0,0.00,9.71,0.49
2025-07-22,21,0,0.00,8.35,0.40
2025-07-23,22,0,0.00,8.58,0.39
2025-07-24,22,0,0.00,4.94,0.22
2025-07-25,22,0,0.00,2.71,0.12
2025-07-28,20,0,0.00,-17.00,-0.85
2025-07-29,21,0,0.00,-17.58,-0.84
2025-07-30,22,0,0.00,-18.58,-0.84
2025-07-31,22,0,0.00,-14.81,-0.67
2025-08-01,22,0,0.00,-17.39,-0.79
2025-08-04,20,0,0.00,-12.73,-0.64
2025-08-05,21,0,0.00,-13.24,-0.63
2025-08-06,22,0,0.00,-12.41,-0.56
2025-08-07,22,0,0.00,-16.50,-0.75
2025-08-08,22,0,0.00,-15.01,-0.68
2025-08-11,20,0,0.00,-14.37,-0.72
2025-08-12,21,0,0.00,-14.48,-0.69
2025-08-13,22,0,0.00,-14.26,-0.65
2025-08-14,22,0,0.00,-14.18,-0.64
2025-08-18,19,0,0.00,-17.69,-0.93
2025-08-19,20,0,0.00,-20.34,-1.02
2025-08-20,21,0,0.00,-22.40,-1.07
2025-08-21,21,0,0.00,-20.75,-0.99
2025-08-22,21,0,0.00,-20.58,-0.98
2025-08-25,19,0,0.00,-13.00,-0.68
2025-08-26,20,0,0.00,-15.46,-0.77
2025-08-28,20,0,0.00,-17.03,-0.85
2025-08-29,20,0,0.00,-18.64,-0.93
2025-09-01,18,0,0.00,-16.95,-0.94
2025-09-02,19,0,0.00,-15.38,-0.81
2025-09-03,20,0,0.00,-15.61,-0.78
2025-09-04,20,0,0.00,-14.37,-0.72
2025-09-05,20,0,0.00,-17.88,-0.89
2025-09-08,18,0,0.00,-13.91,-0.77
2025-09-09,19,0,0.00,-15.37,-0.81
2025-09-10,20,0,0.00,-16.49,-0.82
2025-09-11,20,0,0.00,-17.00,-0.85
2025-09-12,20,0,0.00,-20.96,-1.05
2025-09-15,19,0,0.00,-15.94,-0.84
2025-09-16,20,0,0.00,-16.13,-0.81
2025-09-17,21,0,0.00,-16.68,-0.79
2025-09-18,21,0,0.00,-14.30,-0.68
2025-09-19,21,0,0.00,-12.01,-0.57
2025-09-22,19,0,0.00,-13.82,-0.73
2025-09-23,20,0,0.00,-16.19,-0.81
2025-09-24,21,0,0.00,-17.34,-0.83
2025-09-25,21,0,0.00,-15.80,-0.75
2025-09-26,21,0,0.00,-15.48,-0.74
2025-09-29,20,0,0.00,-9.36,-0.47
2025-09-30,21,0,0.00,-7.58,-0.36
2025-10-01,22,0,0.00,-7.30,-0.33
2025-10-03,21,0,0.00,-5.67,-0.27
2025-10-06,19,0,0.00,-0.97,-0.05
2025-10-07,20,0,0.00,0.91,0.05
2025-10-08,21,0,0.00,1.31,0.06
2025-10-09,21,0,0.00,3.63,0.17
2025-10-10,21,0,0.00,6.46,0.31
2025-10-13,19,0,0.00,7.85,0.41
2025-10-14,20,0,0.00,7.75,0.39
2025-10-15,21,0,0.00,7.16,0.34
2025-10-16,21,0,0.00,8.47,0.40
2025-10-17,21,0,0.00,9.16,0.44
2025-10-20,19,0,0.00,7.04,0.37
2025-10-21,20,0,0.00,6.65,0.33
2025-10-23,20,0,0.00,12.30,0.62
2025-10-24,20,0,0.00,12.66,0.63
2025-10-27,18,0,0.00,14.30,0.79
2025-10-28,19,0,0.00,17.64,0.93
2025-10-29,20,0,0.00,17.64,0.88
2025-10-30,20,0,0.00,18.13,0.91
2025-10-31,20,0,0.00,15.42,0.77
2025-11-03,19,0,0.00,6.71,0.35
2025-11-04,20,0,0.00,6.50,0.32
2025-11-06,20,0,0.00,4.34,0.22
2025-11-07,20,0,0.00,6.97,0.35
2025-11-10,18,0,0.00,3.14,0.17
2025-11-11,19,0,0.00,4.84,0.25
2025-11-12,20,0,0.00,4.03,0.20
2025-11-13,20,0,0.00,3.76,0.19
2025-11-14,20,0,0.00,4.62,0.23
2025-11-17,18,0,0.00,5.15,0.29
2025-11-18,19,0,0.00,5.32,0.28
2025-11-19,20,0,0.00,4.47,0.22
2025-11-20,20,0,0.00,5.48,0.27
2025-11-21,20,0,0.00,2.27,0.11
2025-11-24,19,0,0.00,2.35,0.12
2025-11-25,20,0,0.00,0.03,0.00
2025-11-26,21,0,0.00,-1.39,-0.07
2025-11-27,21,0,0.00,-0.12,-0.01
2025-11-28,21,0,0.00,0.97,0.05
2025-12-01,19,0,0.00,4.52,0.24
2025-12-02,20,0,0.00,4.39,0.22
2025-12-03,21,0,0.00,1.52,0.07
2025-12-04,21,0,0.00,-0.62,-0.03
2025-12-05,21,0,0.00,-0.94,-0.04
2025-12-08,20,0,0.00,-2.74,-0.14
2025-12-09,21,0,0.00,-3.40,-0.16
2025-12-10,22,0,0.00,-3.79,-0.17
2025-12-11,22,0,0.00,-6.83,-0.31
2025-12-12,22,0,0.00,-3.58,-0.16
2025-12-15,20,0,0.00,-1.68,-0.08
2025-12-16,21,0,0.00,-2.70,-0.13
2025-12-17,22,0,0.00,-4.07,-0.19
2025-12-18,22,0,0.00,-4.48,-0.20
2025-12-19,22,0,0.00,-2.77,-0.13
2025-12-22,20,0,0.00,-4.41,-0.22
2025-12-23,21,0,0.00,-5.35,-0.25
2025-12-24,22,0,0.00,-3.71,-0.17
2025-12-26,21,0,0.00,4.60,0.22
2025-12-29,19,0,0.00,-4.03,-0.21
2025-12-30,20,0,0.00,-5.48,-0.27
2025-12-31,21,1,4.76,-5.13,-0.24
2026-01-01,20,1,5.00,-5.00,-0.25
2026-01-02,20,2,10.00,-1.84,-0.09
2026-01-05,17,2,11.76,-0.05,-0.00
2026-01-06,18,2,11.11,-1.31,-0.07
2026-01-07,18,2,11.11,-1.31,-0.07
2026-01-08,18,3,16.67,-0.22,-0.01
2026-01-09,17,3,17.65,0.17,0.01
2026-01-12,15,4,26.67,-0.95,-0.06
2026-01-13,16,4,25.00,-0.92,-0.06
2026-01-14,17,5,29.41,-0.55,-0.03
2026-01-16,16,6,37.50,1.94,0.12
2026-01-19,14,6,42.86,1.66,0.12
2026-01-20,15,7,46.67,2.54,0.17
2026-01-21,16,7,43.75,0.14,0.01
2026-01-22,16,7,43.75,-2.34,-0.15
2026-01-23,16,8,50.00,-3.35,-0.21
2026-01-27,15,8,53.33,-10.27,-0.68
2026-01-28,16,8,50.00,-13.38,-0.84
2026-01-29,16,9,56.25,-11.78,-0.74
2026-01-30,16,9,56.25,-10.56,-0.66
2026-02-01,15,8,53.33,-10.85,-0.72
2026-02-02,16,9,56.25,-10.53,-0.66
2026-02-03,17,10,58.82,-7.61,-0.45
2026-02-04,18,10,55.56,-8.43,-0.47
2026-02-05,18,11,61.11,-6.98,-0.39
2026-02-06,19,12,63.16,-6.16,-0.32
2026-02-09,18,11,61.11,-7.25,-0.40
2026-02-10,19,11,57.89,-8.17,-0.43
2026-02-11,20,12,60.00,-7.85,-0.39
2026-02-12,20,13,65.00,-6.63,-0.33
2026-02-13,20,12,60.00,-7.94,-0.40
2026-02-16,19,12,63.16,-4.65,-0.24
2026-02-17,20,12,60.00,-2.40,-0.12
2026-02-18,21,13,61.90,-1.08,-0.05
2026-02-19,21,12,57.14,-3.31,-0.16
2026-02-20,21,13,61.90,0.08,0.00
2026-02-23,19,13,68.42,7.25,0.38
2026-02-24,20,14,70.00,7.38,0.37
2026-02-25,20,14,70.00,7.38,0.37
2026-02-26,21,15,71.43,8.29,0.39
2026-02-27,21,16,76.19,11.96,0.57
2026-03-02,20,15,75.00,11.08,0.55
2026-03-04,20,14,70.00,12.45,0.62
2026-03-05,20,14,70.00,10.35,0.52
2026-03-06,20,14,70.00,8.07,0.40
2026-03-09,18,12,66.67,8.17,0.45
2026-03-10,19,12,63.16,8.81,0.46
2026-03-11,20,12,60.00,7.59,0.38
2026-03-12,20,13,65.00,8.74,0.44
2026-03-13,20,12,60.00,6.58,0.33
2026-03-16,17,10,58.82,4.65,0.27
2026-03-17,18,11,61.11,5.96,0.33
2026-03-18,19,12,63.16,7.32,0.39
2026-03-19,19,12,63.16,4.14,0.22
2026-03-20,19,11,57.89,2.79,0.15
2026-03-23,17,10,58.82,3.09,0.18
2026-03-24,18,10,55.56,0.83,0.05
2026-03-25,19,11,57.89,4.33,0.23
2026-03-27,19,10,52.63,0.35,0.02
2026-03-30,17,7,41.18,-2.51,-0.15
2026-04-01,18,7,38.89,-4.89,-0.27
2026-04-02,18,8,44.44,-4.82,-0.27
2026-04-06,16,6,37.50,-2.36,-0.15
2026-04-07,17,7,41.18,-0.63,-0.04
2026-04-08,18,8,44.44,0.14,0.01
2026-04-09,18,8,44.44,-6.38,-0.35
2026-04-10,18,8,44.44,-6.18,-0.34
2026-04-13,17,8,47.06,-3.76,-0.22
2026-04-15,18,8,44.44,-3.42,-0.19
2026-04-16,18,7,38.89,-5.25,-0.29
2026-04-17,18,6,33.33,-8.24,-0.46
2026-04-20,16,6,37.50,-7.25,-0.45
2026-04-21,17,7,41.18,-5.98,-0.35
2026-04-22,18,8,44.44,-5.51,-0.31
2026-04-23,17,8,47.06,-3.25,-0.19
2026-04-24,17,7,41.18,-5.85,-0.34
2026-04-27,16,8,50.00,-0.85,-0.05
2026-04-28,17,9,52.94,0.05,0.00
2026-04-29,18,10,55.56,0.48,0.03
2026-04-30,18,11,61.11,3.83,0.21
2026-05-04,17,10,58.82,-1.01,-0.06
2026-05-05,18,11,61.11,-0.13,-0.01
2026-05-06,19,12,63.16,0.50,0.03
2026-05-07,19,11,57.89,-4.56,-0.24
2026-05-08,19,10,52.63,-9.11,-0.48
2026-05-11,17,9,52.94,-13.59,-0.80
2026-05-12,18,10,55.56,-12.68,-0.70
2026-05-13,19,10,52.63,-14.31,-0.75
2026-05-14,19,10,52.63,-15.95,-0.84
2026-05-15,20,10,50.00,-18.67,-0.93
2026-05-18,18,10,55.56,-16.32,-0.91
2026-05-19,19,10,52.63,-16.49,-0.87
2026-05-20,20,11,55.00,-16.32,-0.82
2026-05-21,20,11,55.00,-16.71,-0.84
2026-05-22,20,10,50.00,-17.53,-0.88
2026-05-25,19,10,52.63,-18.92,-1.00
2026-05-26,20,11,55.00,-18.67,-0.93
2026-05-27,20,11,55.00,-18.67,-0.93
2026-05-29,19,9,47.37,-21.65,-1.14
2026-06-01,18,9,50.00,-20.40,-1.13
2026-06-02,19,10,52.63,-20.08,-1.06
2026-06-03,20,11,55.00,-18.82,-0.94
2026-06-04,20,11,55.00,-18.60,-0.93
2026-06-05,20,10,50.00,-19.51,-0.98
2026-06-08,18,11,61.11,-0.63,-0.03
2026-06-09,19,11,57.89,-1.72,-0.09
2026-06-10,20,12,60.00,-1.27,-0.06
2026-06-11,20,12,60.00,-1.00,-0.05
2026-06-12,20,12,60.00,1.00,0.05
2026-06-15,18,11,61.11,1.04,0.06
2026-06-16,19,11,57.89,-1.45,-0.08
2026-06-17,20,12,60.00,-1.07,-0.05
2026-06-18,20,12,60.00,-4.54,-0.23
2026-06-19,20,12,60.00,-2.85,-0.14
2026-06-22,18,10,55.56,-0.24,-0.01
2026-06-23,19,11,57.89,0.10,0.01
2026-06-24,20,12,60.00,0.28,0.01
2026-06-25,20,12,60.00,0.80,0.04
2026-06-29,18,11,61.11,1.74,0.10
2026-06-30,19,12,63.16,3.33,0.18
2026-07-01,20,12,60.00,1.68,0.08
2026-07-02,20,12,60.00,1.59,0.08
2026-07-03,20,11,55.00,-0.62,-0.03
2026-07-06,18,9,50.00,-4.84,-0.27
2026-07-07,19,9,47.37,-5.28,-0.28
2026-07-08,20,10,50.00,-4.91,-0.25
2026-07-09,19,10,52.63,-3.82,-0.20
2026-07-10,19,10,52.63,-3.75,-0.20
2026-07-13,17,9,52.94,-2.72,-0.16
2026-07-14,18,10,55.56,-1.82,-0.10
2026-07-15,19,11,57.89,0.23,0.01
2026-07-16,18,11,61.11,2.72,0.15
2026-07-17,18,11,61.11,2.54,0.14
2026-07-20,16,11,68.75,2.41,0.15
2026-07-21,17,12,70.59,2.96,0.17
2026-07-22,18,12,66.67,1.61,0.09
2026-07-23,18,11,61.11,1.20,0.07
2026-07-24,17,10,58.82,1.02,0.06
2026-07-27,16,9,56.25,0.25,0.02
2026-07-28,17,10,58.82,1.42,0.08
2026-07-29,18,10,55.56,-1.19,-0.07
2026-07-30,18,9,50.00,-2.42,-0.13
2026-07-31,18,10,55.56,0.71,0.04
2026-08-03,15,9,60.00,3.63,0.24
2026-08-04,15,9,60.00,3.63,0.24
2026-08-05,15,9,60.00,3.63,0.24
2026-08-06,15,9,60.00,2.97,0.20
2026-08-07,14,8,57.14,2.60,0.19
2026-08-10,13,8,61.54,3.15,0.24
2026-08-11,14,8,57.14,4.46,0.32
2026-08-12,15,8,53.33,0.48,0.03
2026-08-13,15,8,53.33,1.15,0.08
2026-08-14,15,8,53.33,0.97,0.06
2026-08-17,14,7,50.00,-0.18,-0.01
2026-08-18,15,8,53.33,0.14,0.01
2026-08-19,16,9,56.25,0.98,0.06
2026-08-20,16,9,56.25,2.23,0.14
2026-08-21,16,10,62.50,4.50,0.28
2026-08-24,16,11,68.75,5.41,0.34
2026-08-25,17,11,64.71,5.24,0.31
2026-08-26,18,12,66.67,5.57,0.31
2026-08-27,18,12,66.67,4.68,0.26
2026-08-28,18,13,72.22,7.89,0.44
