date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-09-05,20,12,60.00,1.24,0.06
2025-09-08,18,10,55.56,-4.73,-0.26
2025-09-09,19,10,52.63,-6.57,-0.35
2025-09-10,20,11,55.00,-5.64,-0.28
2025-09-11,20,11,55.00,-5.54,-0.28
2025-09-12,20,11,55.00,-7.11,-0.36
2025-09-15,19,9,47.37,-7.32,-0.39
2025-09-16,20,10,50.00,-6.88,-0.34
2025-09-17,21,10,47.62,-8.91,-0.42
2025-09-18,21,10,47.62,-8.78,-0.42
2025-09-19,21,10,47.62,-10.25,-0.49
2025-09-22,19,9,47.37,-9.87,-0.52
2025-09-23,20,10,50.00,-8.48,-0.42
2025-09-24,21,10,47.62,-10.04,-0.48
2025-09-25,21,9,42.86,-16.33,-0.78
2025-09-26,21,8,38.10,-21.89,-1.04
2025-09-29,21,9,42.86,-18.27,-0.87
2025-09-30,22,9,40.91,-20.32,-0.92
2025-10-01,23,10,43.48,-18.49,-0.80
2025-10-03,22,10,45.45,-15.14,-0.69
2025-10-06,20,8,40.00,-18.43,-0.92
2025-10-07,21,8,38.10,-21.64,-1.03
2025-10-08,22,9,40.91,-21.31,-0.97
2025-10-09,22,8,36.36,-23.96,-1.09
2025-10-10,21,8,38.10,-22.12,-1.05
2025-10-13,19,8,42.11,-18.01,-0.95
2025-10-14,20,8,40.00,-19.20,-0.96
2025-10-15,21,8,38.10,-24.63,-1.17
2025-10-16,21,9,42.86,-23.83,-1.13
2025-10-17,21,9,42.86,-23.79,-1.13
2025-10-20,19,8,42.11,-20.06,-1.06
2025-10-21,20,8,40.00,-20.54,-1.03
2025-10-23,20,8,40.00,-20.19,-1.01
2025-10-24,20,7,35.00,-23.16,-1.16
2025-10-27,18,8,44.44,-11.77,-0.65
2025-10-28,19,9,47.37,-11.23,-0.59
2025-10-29,20,10,50.00,-11.02,-0.55
2025-10-30,19,9,47.37,-12.08,-0.64
2025-10-31,19,10,52.63,-9.35,-0.49
2025-11-03,18,10,55.56,-8.86,-0.49
2025-11-04,19,11,57.89,-8.17,-0.43
2025-11-06,19,11,57.89,-12.45,-0.66
2025-11-07,19,12,63.16,-8.95,-0.47
2025-11-10,18,12,66.67,-1.06,-0.06
2025-11-11,19,13,68.42,-0.78,-0.04
2025-11-12,20,14,70.00,-0.15,-0.01
2025-11-13,20,13,65.00,-5.20,-0.26
2025-11-14,20,14,70.00,-1.20,-0.06
2025-11-17,18,13,72.22,5.45,0.30
2025-11-18,19,13,68.42,5.21,0.27
2025-11-19,20,14,70.00,5.67,0.28
2025-11-20,20,15,75.00,7.93,0.40
2025-11-21,20,15,75.00,8.10,0.40
2025-11-24,19,15,78.95,8.55,0.45
2025-11-25,20,16,80.00,9.82,0.49
2025-11-26,21,17,80.95,10.37,0.49
2025-11-27,20,16,80.00,9.91,0.50
2025-11-28,20,16,80.00,10.89,0.54
2025-12-01,19,15,78.95,10.75,0.57
2025-12-02,20,16,80.00,11.07,0.55
2025-12-03,21,17,80.95,11.66,0.56
2025-12-04,21,17,80.95,10.43,0.50
2025-12-05,21,17,80.95,9.94,0.47
2025-12-08,20,17,85.00,15.43,0.77
2025-12-09,21,17,80.95,15.12,0.72
2025-12-10,22,18,81.82,15.99,0.73
2025-12-11,22,18,81.82,11.42,0.52
2025-12-12,22,17,77.27,10.67,0.48
2025-12-15,20,16,80.00,12.47,0.62
2025-12-16,20,16,80.00,12.47,0.62
2025-12-17,21,17,80.95,12.81,0.61
2025-12-18,21,17,80.95,10.64,0.51
2025-12-19,21,18,85.71,11.08,0.53
2025-12-22,19,16,84.21,7.54,0.40
2025-12-23,20,17,85.00,8.17,0.41
2025-12-24,21,17,80.95,7.21,0.34
2025-12-26,19,15,78.95,5.50,0.29
2025-12-29,18,14,77.78,3.81,0.21
2025-12-30,19,15,78.95,4.38,0.23
2025-12-31,20,16,80.00,5.01,0.25
2026-01-01,20,16,80.00,4.40,0.22
2026-01-02,20,16,80.00,5.31,0.27
2026-01-05,18,13,72.22,1.60,0.09
2026-01-06,19,14,73.68,2.58,0.14
2026-01-07,20,15,75.00,3.90,0.20
2026-01-08,20,15,75.00,3.96,0.20
2026-01-09,20,16,80.00,4.48,0.22
2026-01-12,17,14,82.35,2.90,0.17
2026-01-13,18,15,83.33,4.62,0.26
2026-01-14,19,15,78.95,3.62,0.19
2026-01-16,19,15,78.95,4.57,0.24
2026-01-19,17,13,76.47,3.97,0.23
2026-01-20,18,14,77.78,4.52,0.25
2026-01-21,19,14,73.68,2.92,0.15
2026-01-22,19,14,73.68,1.96,0.10
2026-01-23,19,14,73.68,2.52,0.13
2026-01-27,19,15,78.95,4.29,0.23
2026-01-28,20,16,80.00,4.50,0.23
2026-01-29,20,16,80.00,4.49,0.22
2026-01-30,19,15,78.95,3.92,0.21
2026-02-01,18,14,77.78,3.69,0.20
2026-02-02,18,14,77.78,2.88,0.16
2026-02-03,19,14,73.68,4.16,0.22
2026-02-04,20,15,75.00,5.65,0.28
2026-02-05,20,16,80.00,9.74,0.49
2026-02-06,20,16,80.00,9.75,0.49
2026-02-09,18,13,72.22,6.12,0.34
2026-02-10,18,13,72.22,6.12,0.34
2026-02-11,19,14,73.68,6.64,0.35
2026-02-12,20,15,75.00,7.34,0.37
2026-02-13,20,15,75.00,6.18,0.31
2026-02-16,19,15,78.95,6.30,0.33
2026-02-17,20,15,75.00,8.21,0.41
2026-02-18,20,15,75.00,8.21,0.41
2026-02-19,20,15,75.00,8.09,0.40
2026-02-20,20,14,70.00,4.06,0.20
2026-02-23,18,14,77.78,9.16,0.51
2026-02-24,19,14,73.68,7.84,0.41
2026-02-25,20,14,70.00,3.33,0.17
2026-02-26,21,14,66.67,2.87,0.14
2026-02-27,21,14,66.67,2.50,0.12
2026-03-02,20,13,65.00,7.57,0.38
2026-03-04,20,13,65.00,8.46,0.42
2026-03-05,20,13,65.00,9.14,0.46
2026-03-06,20,14,70.00,8.50,0.42
2026-03-09,18,11,61.11,4.12,0.23
2026-03-10,19,12,63.16,5.36,0.28
2026-03-11,20,13,65.00,6.02,0.30
2026-03-12,20,14,70.00,8.58,0.43
2026-03-13,21,15,71.43,9.24,0.44
2026-03-16,19,13,68.42,7.74,0.41
2026-03-17,20,13,65.00,7.16,0.36
2026-03-18,20,13,65.00,7.16,0.36
2026-03-19,20,13,65.00,7.55,0.38
2026-03-20,20,14,70.00,6.40,0.32
2026-03-23,19,14,73.68,9.61,0.51
2026-03-24,20,15,75.00,11.24,0.56
