date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,19,13,68.42,-5.23,-0.28
2025-02-03,19,13,68.42,-3.87,-0.20
2025-02-04,20,13,65.00,-6.91,-0.35
2025-02-05,21,14,66.67,-6.79,-0.32
2025-02-06,21,14,66.67,-6.36,-0.30
2025-02-07,21,13,61.90,-9.00,-0.43
2025-02-10,20,13,65.00,-8.68,-0.43
2025-02-11,21,14,66.67,-8.37,-0.40
2025-02-12,22,14,63.64,-13.36,-0.61
2025-02-13,22,14,63.64,-10.29,-0.47
2025-02-14,22,13,59.09,-13.42,-0.61
2025-02-17,20,12,60.00,-13.00,-0.65
2025-02-18,21,13,61.90,-12.36,-0.59
2025-02-19,22,14,63.64,-12.00,-0.55
2025-02-20,23,15,65.22,-11.42,-0.50
2025-02-21,23,15,65.22,-10.50,-0.46
2025-02-24,21,13,61.90,-16.66,-0.79
2025-02-25,22,14,63.64,-15.77,-0.72
2025-02-27,22,15,68.18,-15.21,-0.69
2025-02-28,21,14,66.67,-15.90,-0.76
2025-03-03,19,13,68.42,-12.81,-0.67
2025-03-04,19,13,68.42,-14.77,-0.78
2025-03-05,20,14,70.00,-13.37,-0.67
2025-03-06,20,15,75.00,-10.19,-0.51
2025-03-07,20,14,70.00,-15.51,-0.78
2025-03-10,18,12,66.67,-15.21,-0.84
2025-03-11,19,13,68.42,-14.76,-0.78
2025-03-12,20,14,70.00,-11.62,-0.58
2025-03-13,20,14,70.00,-10.82,-0.54
2025-03-17,17,14,82.35,-1.25,-0.07
2025-03-18,18,15,83.33,-0.92,-0.05
2025-03-19,19,16,84.21,-0.37,-0.02
2025-03-20,19,15,78.95,-7.60,-0.40
2025-03-21,19,14,73.68,-9.80,-0.52
2025-03-24,17,12,70.59,-9.83,-0.58
2025-03-25,18,12,66.67,-9.73,-0.54
2025-03-26,19,13,68.42,-9.50,-0.50
2025-03-27,19,12,63.16,-11.97,-0.63
2025-03-28,19,12,63.16,-12.02,-0.63
2025-04-01,19,12,63.16,-12.71,-0.67
2025-04-02,20,13,65.00,-11.58,-0.58
2025-04-03,20,13,65.00,-11.15,-0.56
2025-04-04,20,13,65.00,-11.59,-0.58
2025-04-07,18,13,72.22,-5.68,-0.32
2025-04-08,19,13,68.42,-2.85,-0.15
2025-04-09,20,14,70.00,2.49,0.12
2025-04-11,19,13,68.42,0.72,0.04
2025-04-15,18,11,61.11,-0.65,-0.04
2025-04-16,19,11,57.89,-1.81,-0.10
2025-04-17,19,11,57.89,-0.90,-0.05
2025-04-21,16,11,68.75,13.34,0.83
2025-04-22,17,12,70.59,13.73,0.81
2025-04-23,18,13,72.22,14.84,0.82
2025-04-24,18,14,77.78,14.87,0.83
2025-04-25,18,14,77.78,15.81,0.88
2025-04-28,16,13,81.25,18.07,1.13
2025-04-29,17,14,82.35,19.37,1.14
2025-04-30,18,15,83.33,19.60,1.09
2025-05-02,18,15,83.33,18.63,1.04
2025-05-05,16,13,81.25,17.14,1.07
2025-05-06,17,13,76.47,15.96,0.94
2025-05-07,18,14,77.78,16.33,0.91
2025-05-08,18,15,83.33,16.52,0.92
2025-05-09,18,14,77.78,12.69,0.70
2025-05-12,17,13,76.47,11.48,0.68
2025-05-13,18,13,72.22,11.34,0.63
2025-05-14,19,14,73.68,11.51,0.61
2025-05-15,19,14,73.68,11.51,0.61
2025-05-16,19,15,78.95,13.27,0.70
2025-05-19,18,13,72.22,10.40,0.58
2025-05-20,19,14,73.68,11.15,0.59
2025-05-21,20,15,75.00,12.09,0.60
2025-05-22,20,15,75.00,11.90,0.59
2025-05-23,20,15,75.00,10.97,0.55
2025-05-26,18,13,72.22,9.33,0.52
2025-05-27,19,14,73.68,10.06,0.53
2025-05-28,20,15,75.00,10.44,0.52
2025-05-29,20,15,75.00,9.40,0.47
2025-05-30,19,14,73.68,9.17,0.48
2025-06-02,18,13,72.22,8.78,0.49
2025-06-03,19,14,73.68,9.11,0.48
2025-06-04,19,14,73.68,9.11,0.48
2025-06-05,19,15,78.95,11.08,0.58
2025-06-06,19,14,73.68,6.87,0.36
2025-06-09,17,14,82.35,2.60,0.15
2025-06-10,18,14,77.78,0.04,0.00
2025-06-11,19,15,78.95,1.03,0.05
2025-06-12,19,16,84.21,1.34,0.07
2025-06-13,18,15,83.33,1.17,0.07
2025-06-16,17,14,82.35,4.53,0.27
2025-06-17,18,15,83.33,4.97,0.28
2025-06-18,19,15,78.95,5.36,0.28
2025-06-19,19,15,78.95,4.80,0.25
2025-06-20,18,14,77.78,3.86,0.21
2025-06-23,16,12,75.00,2.86,0.18
2025-06-24,17,13,76.47,3.16,0.19
2025-06-25,18,13,72.22,2.37,0.13
2025-06-26,18,13,72.22,2.45,0.14
2025-06-27,18,12,66.67,0.76,0.04
2025-06-30,17,11,64.71,0.63,0.04
2025-07-01,18,12,66.67,0.83,0.05
2025-07-02,18,12,66.67,0.83,0.05
2025-07-03,17,11,64.71,0.50,0.03
2025-07-04,18,12,66.67,0.64,0.04
2025-07-07,15,10,66.67,2.23,0.15
2025-07-08,15,10,66.67,2.23,0.15
2025-07-09,16,10,62.50,1.57,0.10
2025-07-10,16,11,68.75,4.70,0.29
2025-07-11,16,11,68.75,3.92,0.25
2025-07-14,15,11,73.33,1.77,0.12
2025-07-15,16,12,75.00,2.54,0.16
2025-07-16,17,13,76.47,3.08,0.18
2025-07-17,17,13,76.47,3.37,0.20
2025-07-18,17,14,82.35,3.25,0.19
2025-07-21,16,13,81.25,3.27,0.20
2025-07-22,17,14,82.35,3.38,0.20
2025-07-23,18,14,77.78,3.85,0.21
2025-07-24,18,13,72.22,3.30,0.18
2025-07-25,18,13,72.22,3.42,0.19
2025-07-28,15,11,73.33,3.29,0.22
2025-07-29,16,11,68.75,0.37,0.02
2025-07-30,17,12,70.59,1.48,0.09
2025-07-31,17,12,70.59,2.63,0.15
2025-08-01,18,13,72.22,5.13,0.28
2025-08-04,18,13,72.22,5.24,0.29
2025-08-05,19,14,73.68,5.54,0.29
2025-08-06,20,15,75.00,6.08,0.30
2025-08-07,20,15,75.00,6.08,0.30
2025-08-08,20,16,80.00,7.95,0.40
2025-08-11,18,14,77.78,7.47,0.41
2025-08-12,19,15,78.95,7.92,0.42
2025-08-13,20,16,80.00,8.10,0.40
2025-08-14,20,16,80.00,8.11,0.41
2025-08-18,17,13,76.47,6.39,0.38
2025-08-19,18,13,72.22,5.97,0.33
2025-08-20,19,13,68.42,5.68,0.30
2025-08-21,18,12,66.67,5.57,0.31
2025-08-22,18,13,72.22,5.28,0.29
2025-08-25,17,14,82.35,6.69,0.39
2025-08-26,17,14,82.35,6.69,0.39
2025-08-28,17,14,82.35,7.69,0.45
2025-08-29,17,14,82.35,7.13,0.42
2025-09-01,15,12,80.00,3.58,0.24
2025-09-02,16,13,81.25,4.40,0.28
2025-09-03,17,13,76.47,3.70,0.22
2025-09-04,17,13,76.47,3.73,0.22
2025-09-05,17,13,76.47,4.02,0.24
2025-09-08,16,11,68.75,1.03,0.06
2025-09-09,16,11,68.75,1.03,0.06
2025-09-10,17,12,70.59,1.32,0.08
2025-09-11,17,11,64.71,1.19,0.07
2025-09-12,17,11,64.71,1.16,0.07
2025-09-15,16,10,62.50,0.49,0.03
2025-09-16,17,11,64.71,0.84,0.05
2025-09-17,18,12,66.67,0.98,0.05
2025-09-18,18,12,66.67,1.23,0.07
2025-09-19,18,13,72.22,1.79,0.10
2025-09-22,17,11,64.71,-0.55,-0.03
2025-09-23,18,12,66.67,-0.27,-0.01
2025-09-24,19,12,63.16,-0.71,-0.04
2025-09-25,20,12,60.00,-0.64,-0.03
2025-09-26,20,12,60.00,0.31,0.02
2025-09-29,19,10,52.63,-4.27,-0.22
2025-09-30,20,10,50.00,-4.50,-0.23
2025-10-01,21,10,47.62,-6.24,-0.30
2025-10-03,20,10,50.00,-6.15,-0.31
2025-10-06,18,9,50.00,-5.93,-0.33
2025-10-07,19,9,47.37,-7.87,-0.41
2025-10-08,19,9,47.37,-7.87,-0.41
2025-10-09,20,10,50.00,-7.77,-0.39
2025-10-10,19,9,47.37,-8.06,-0.42
2025-10-13,16,7,43.75,-8.83,-0.55
2025-10-14,17,7,41.18,-9.33,-0.55
2025-10-15,18,8,44.44,-8.91,-0.49
2025-10-16,18,7,38.89,-8.73,-0.49
2025-10-17,18,7,38.89,-8.73,-0.49
2025-10-20,16,6,37.50,-9.46,-0.59
2025-10-21,17,7,41.18,-9.22,-0.54
2025-10-23,17,6,35.29,-10.45,-0.61
2025-10-24,16,6,37.50,-10.01,-0.63
2025-10-27,14,7,50.00,-5.40,-0.39
2025-10-28,15,8,53.33,-5.27,-0.35
2025-10-29,16,9,56.25,-4.79,-0.30
2025-10-30,15,9,60.00,-4.56,-0.30
2025-10-31,15,10,66.67,-2.63,-0.18
2025-11-03,14,8,57.14,-4.94,-0.35
2025-11-04,15,9,60.00,-4.38,-0.29
2025-11-06,15,10,66.67,-2.27,-0.15
2025-11-07,16,10,62.50,-4.36,-0.27
2025-11-10,16,10,62.50,-3.87,-0.24
2025-11-11,17,11,64.71,-3.54,-0.21
2025-11-12,18,12,66.67,-3.29,-0.18
2025-11-13,18,12,66.67,-2.86,-0.16
2025-11-14,18,12,66.67,-2.96,-0.16
2025-11-17,16,12,75.00,-0.96,-0.06
2025-11-18,16,12,75.00,-0.96,-0.06
2025-11-19,17,13,76.47,0.66,0.04
2025-11-20,17,13,76.47,1.60,0.09
2025-11-21,17,14,82.35,2.69,0.16
2025-11-24,17,13,76.47,0.13,0.01
2025-11-25,18,13,72.22,-0.04,-0.00
2025-11-26,19,14,73.68,0.83,0.04
2025-11-27,19,14,73.68,1.08,0.06
2025-11-28,19,14,73.68,0.83,0.04
2025-12-01,18,14,77.78,3.11,0.17
2025-12-02,19,15,78.95,4.21,0.22
2025-12-03,20,16,80.00,4.55,0.23
2025-12-04,20,16,80.00,4.14,0.21
2025-12-05,20,15,75.00,3.49,0.17
2025-12-08,18,14,77.78,4.99,0.28
2025-12-09,19,15,78.95,5.42,0.29
2025-12-10,19,15,78.95,5.42,0.29
2025-12-11,19,14,73.68,5.18,0.27
2025-12-12,18,13,72.22,4.93,0.27
2025-12-15,16,11,68.75,1.54,0.10
2025-12-16,17,11,64.71,2.36,0.14
2025-12-17,18,12,66.67,2.59,0.14
2025-12-18,19,13,68.42,3.19,0.17
2025-12-19,19,13,68.42,1.99,0.10
2025-12-22,17,11,64.71,2.02,0.12
2025-12-23,18,11,61.11,1.84,0.10
2025-12-24,19,12,63.16,2.02,0.11
2025-12-26,18,12,66.67,2.16,0.12
2025-12-29,16,10,62.50,1.41,0.09
2025-12-30,17,10,58.82,1.22,0.07
2025-12-31,18,11,61.11,1.64,0.09
2026-01-01,18,11,61.11,1.21,0.07
