date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,23,15,65.22,-2.52,-0.11
2025-02-03,22,14,63.64,-2.77,-0.13
2025-02-04,23,15,65.22,-2.11,-0.09
2025-02-05,24,15,62.50,-2.33,-0.10
2025-02-06,24,15,62.50,-2.03,-0.08
2025-02-07,24,15,62.50,-2.00,-0.08
2025-02-10,22,15,68.18,2.94,0.13
2025-02-11,22,15,68.18,2.94,0.13
2025-02-12,23,16,69.57,3.25,0.14
2025-02-13,23,15,65.22,0.62,0.03
2025-02-14,23,15,65.22,0.21,0.01
2025-02-17,21,15,71.43,2.42,0.12
2025-02-18,22,16,72.73,4.35,0.20
2025-02-19,22,16,72.73,4.35,0.20
2025-02-20,22,16,72.73,4.38,0.20
2025-02-21,22,16,72.73,4.47,0.20
2025-02-24,20,14,70.00,4.58,0.23
2025-02-25,21,15,71.43,5.01,0.24
2025-02-27,21,14,66.67,2.70,0.13
2025-02-28,21,13,61.90,0.09,0.00
2025-03-03,19,12,63.16,-0.38,-0.02
2025-03-04,19,12,63.16,1.01,0.05
2025-03-05,20,12,60.00,-3.68,-0.18
2025-03-06,20,12,60.00,-2.88,-0.14
2025-03-07,20,12,60.00,-3.37,-0.17
2025-03-10,17,10,58.82,-4.16,-0.24
2025-03-11,18,10,55.56,-4.20,-0.23
2025-03-12,18,10,55.56,-4.20,-0.23
2025-03-13,18,11,61.11,-2.38,-0.13
2025-03-17,16,9,56.25,-5.28,-0.33
2025-03-18,17,10,58.82,-4.18,-0.25
2025-03-19,18,10,55.56,-7.55,-0.42
2025-03-20,18,10,55.56,-6.81,-0.38
2025-03-21,18,10,55.56,-8.10,-0.45
2025-03-24,17,8,47.06,-8.43,-0.50
2025-03-25,18,9,50.00,-8.22,-0.46
2025-03-26,19,10,52.63,-7.21,-0.38
2025-03-27,19,11,57.89,-4.82,-0.25
2025-03-28,19,11,57.89,-4.16,-0.22
2025-04-01,18,11,61.11,-0.16,-0.01
2025-04-02,19,12,63.16,0.23,0.01
2025-04-03,18,11,61.11,-0.07,-0.00
2025-04-04,18,11,61.11,-0.96,-0.05
2025-04-07,16,10,62.50,7.05,0.44
2025-04-08,17,10,58.82,6.16,0.36
2025-04-09,18,11,61.11,6.54,0.36
2025-04-11,18,11,61.11,8.39,0.47
2025-04-15,18,10,55.56,9.12,0.51
2025-04-16,19,11,57.89,9.27,0.49
2025-04-17,19,11,57.89,10.80,0.57
2025-04-21,16,8,50.00,6.66,0.42
2025-04-22,17,8,47.06,8.79,0.52
2025-04-23,18,8,44.44,8.71,0.48
2025-04-24,18,8,44.44,9.15,0.51
2025-04-25,18,8,44.44,9.49,0.53
2025-04-28,16,5,31.25,5.32,0.33
2025-04-29,17,5,29.41,5.49,0.32
2025-04-30,18,5,27.78,3.98,0.22
2025-05-02,18,6,33.33,3.70,0.21
2025-05-05,17,5,29.41,2.79,0.16
2025-05-06,18,6,33.33,4.36,0.24
2025-05-07,19,7,36.84,8.00,0.42
2025-05-08,19,8,42.11,5.98,0.31
2025-05-09,19,8,42.11,8.36,0.44
2025-05-12,18,7,38.89,4.79,0.27
2025-05-13,19,8,42.11,5.40,0.28
2025-05-14,20,9,45.00,5.58,0.28
2025-05-15,20,9,45.00,5.58,0.28
2025-05-16,19,9,47.37,4.55,0.24
2025-05-19,18,8,44.44,1.41,0.08
2025-05-20,19,9,47.37,2.23,0.12
2025-05-21,20,9,45.00,1.74,0.09
2025-05-22,19,9,47.37,5.53,0.29
2025-05-23,19,10,52.63,3.80,0.20
2025-05-26,17,9,52.94,3.57,0.21
2025-05-27,18,10,55.56,3.73,0.21
2025-05-28,18,10,55.56,3.73,0.21
2025-05-29,18,11,61.11,4.97,0.28
2025-05-30,18,12,66.67,4.96,0.28
2025-06-02,17,11,64.71,0.64,0.04
2025-06-03,18,12,66.67,2.20,0.12
2025-06-04,19,13,68.42,2.73,0.14
2025-06-05,19,13,68.42,3.03,0.16
2025-06-06,19,13,68.42,2.66,0.14
2025-06-09,17,12,70.59,-3.50,-0.21
2025-06-10,18,13,72.22,-3.06,-0.17
2025-06-11,19,13,68.42,-3.73,-0.20
2025-06-12,19,14,73.68,-1.71,-0.09
2025-06-13,19,13,68.42,0.68,0.04
2025-06-16,19,13,68.42,2.17,0.11
2025-06-17,20,13,65.00,2.99,0.15
2025-06-18,21,14,66.67,4.00,0.19
2025-06-19,21,15,71.43,8.23,0.39
2025-06-20,21,15,71.43,7.52,0.36
2025-06-23,20,14,70.00,8.14,0.41
2025-06-24,21,14,66.67,7.51,0.36
2025-06-25,21,14,66.67,7.51,0.36
2025-06-26,21,15,71.43,6.71,0.32
2025-06-27,21,14,66.67,6.24,0.30
2025-06-30,20,13,65.00,5.88,0.29
2025-07-01,21,14,66.67,6.96,0.33
2025-07-02,22,15,68.18,8.26,0.38
2025-07-03,22,16,72.73,14.16,0.64
2025-07-04,22,16,72.73,13.24,0.60
2025-07-07,20,14,70.00,11.56,0.58
2025-07-08,21,15,71.43,11.68,0.56
2025-07-09,22,16,72.73,12.28,0.56
2025-07-10,22,16,72.73,12.51,0.57
2025-07-11,22,15,68.18,10.87,0.49
2025-07-14,20,15,75.00,8.08,0.40
2025-07-15,21,15,71.43,6.45,0.31
