date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,0,0.00,-1.07,-0.05
2025-02-03,21,0,0.00,-4.22,-0.20
2025-02-04,22,0,0.00,-8.68,-0.39
2025-02-05,23,0,0.00,-7.00,-0.30
2025-02-06,23,0,0.00,-3.01,-0.13
2025-02-07,23,0,0.00,-3.22,-0.14
2025-02-10,21,0,0.00,-2.62,-0.12
2025-02-11,22,0,0.00,-4.24,-0.19
2025-02-12,23,0,0.00,-7.53,-0.33
2025-02-13,23,0,0.00,-4.58,-0.20
2025-02-14,23,0,0.00,-8.44,-0.37
2025-02-17,21,0,0.00,-11.45,-0.55
2025-02-18,22,0,0.00,-7.32,-0.33
2025-02-19,23,0,0.00,-10.80,-0.47
2025-02-20,23,0,0.00,-8.06,-0.35
2025-02-21,23,0,0.00,-6.44,-0.28
2025-02-24,21,0,0.00,-6.24,-0.30
2025-02-25,22,0,0.00,-6.83,-0.31
2025-02-27,22,0,0.00,-4.83,-0.22
2025-02-28,22,0,0.00,-5.88,-0.27
2025-03-03,20,0,0.00,-19.29,-0.96
2025-03-04,20,0,0.00,-16.07,-0.80
2025-03-05,21,0,0.00,-14.90,-0.71
2025-03-06,21,0,0.00,-4.95,-0.24
2025-03-07,21,0,0.00,-7.46,-0.36
2025-03-10,19,0,0.00,-7.15,-0.38
2025-03-11,20,0,0.00,-10.05,-0.50
2025-03-12,21,0,0.00,-9.41,-0.45
2025-03-13,21,0,0.00,-7.36,-0.35
2025-03-17,18,0,0.00,-3.39,-0.19
2025-03-18,19,0,0.00,-1.53,-0.08
2025-03-19,20,0,0.00,1.12,0.06
2025-03-20,20,0,0.00,-1.18,-0.06
2025-03-21,20,0,0.00,0.47,0.02
2025-03-24,18,0,0.00,0.99,0.06
2025-03-25,19,0,0.00,3.52,0.19
2025-03-26,20,0,0.00,2.44,0.12
2025-03-27,20,0,0.00,-0.69,-0.03
2025-03-28,20,0,0.00,1.88,0.09
2025-04-01,19,0,0.00,6.34,0.33
2025-04-02,20,0,0.00,7.62,0.38
2025-04-03,20,0,0.00,8.69,0.43
2025-04-04,20,0,0.00,10.14,0.51
2025-04-07,18,0,0.00,3.76,0.21
2025-04-08,19,0,0.00,4.68,0.25
2025-04-09,20,0,0.00,5.88,0.29
2025-04-11,19,0,0.00,11.16,0.59
2025-04-15,18,0,0.00,9.26,0.51
2025-04-16,19,0,0.00,10.56,0.56
2025-04-17,19,0,0.00,8.71,0.46
2025-04-21,16,0,0.00,4.69,0.29
2025-04-22,17,0,0.00,6.22,0.37
2025-04-23,18,0,0.00,5.28,0.29
2025-04-24,18,0,0.00,2.96,0.16
2025-04-25,18,0,0.00,3.16,0.18
2025-04-28,16,0,0.00,1.38,0.09
2025-04-29,17,0,0.00,2.20,0.13
2025-04-30,18,0,0.00,1.63,0.09
2025-05-02,18,0,0.00,-1.54,-0.09
2025-05-05,16,0,0.00,-2.08,-0.13
2025-05-06,17,0,0.00,-1.21,-0.07
2025-05-07,18,0,0.00,-4.25,-0.24
2025-05-08,18,0,0.00,-3.85,-0.21
2025-05-09,18,0,0.00,-9.04,-0.50
2025-05-12,17,0,0.00,-8.48,-0.50
2025-05-13,18,0,0.00,-5.62,-0.31
2025-05-14,19,0,0.00,-5.47,-0.29
2025-05-15,20,0,0.00,-5.68,-0.28
2025-05-16,20,0,0.00,-7.12,-0.36
2025-05-19,19,0,0.00,-2.52,-0.13
2025-05-20,20,0,0.00,-1.27,-0.06
2025-05-21,21,0,0.00,-5.18,-0.25
2025-05-22,21,0,0.00,-6.33,-0.30
2025-05-23,21,0,0.00,-4.59,-0.22
2025-05-26,19,0,0.00,0.98,0.05
2025-05-27,20,0,0.00,3.35,0.17
2025-05-28,21,0,0.00,6.86,0.33
2025-05-29,21,0,0.00,6.38,0.30
2025-05-30,21,0,0.00,7.74,0.37
2025-06-02,20,0,0.00,8.13,0.41
2025-06-03,21,0,0.00,7.24,0.34
2025-06-04,22,0,0.00,7.94,0.36
2025-06-05,22,0,0.00,9.11,0.41
2025-06-06,22,0,0.00,11.38,0.52
2025-06-09,20,0,0.00,14.03,0.70
2025-06-10,21,0,0.00,12.90,0.61
2025-06-11,22,0,0.00,12.23,0.56
2025-06-12,22,0,0.00,8.04,0.37
2025-06-13,22,0,0.00,5.65,0.26
2025-06-16,20,0,0.00,2.26,0.11
2025-06-17,21,0,0.00,3.09,0.15
2025-06-18,22,0,0.00,1.32,0.06
2025-06-19,22,0,0.00,-0.30,-0.01
2025-06-20,22,0,0.00,0.95,0.04
2025-06-23,20,0,0.00,0.55,0.03
2025-06-24,21,0,0.00,0.30,0.01
2025-06-25,22,0,0.00,0.15,0.01
2025-06-26,22,0,0.00,-1.60,-0.07
2025-06-27,22,0,0.00,-6.05,-0.28
2025-06-30,20,0,0.00,-6.71,-0.34
2025-07-01,21,0,0.00,-6.73,-0.32
2025-07-02,22,0,0.00,-9.11,-0.41
2025-07-03,22,0,0.00,-8.76,-0.40
2025-07-04,22,0,0.00,-9.86,-0.45
2025-07-07,20,0,0.00,-11.27,-0.56
2025-07-08,21,1,4.76,-10.93,-0.52
2025-07-09,22,2,9.09,-10.82,-0.49
2025-07-10,22,3,13.64,-9.14,-0.42
2025-07-11,22,3,13.64,-9.93,-0.45
2025-07-14,20,4,20.00,-6.85,-0.34
2025-07-15,21,5,23.81,-6.09,-0.29
2025-07-16,21,5,23.81,-6.09,-0.29
2025-07-17,21,5,23.81,-6.77,-0.32
2025-07-18,21,6,28.57,-4.84,-0.23
2025-07-21,19,7,36.84,-2.47,-0.13
2025-07-22,20,7,35.00,-2.43,-0.12
2025-07-23,21,8,38.10,-1.84,-0.09
2025-07-24,20,8,40.00,-1.59,-0.08
2025-07-25,20,9,45.00,-0.93,-0.05
2025-07-28,18,10,55.56,0.14,0.01
2025-07-29,19,11,57.89,0.97,0.05
2025-07-30,20,11,55.00,1.74,0.09
2025-07-31,20,12,60.00,2.09,0.10
2025-08-01,20,12,60.00,4.25,0.21
2025-08-04,18,13,72.22,5.27,0.29
2025-08-05,19,14,73.68,5.64,0.30
2025-08-06,20,15,75.00,5.83,0.29
2025-08-07,20,15,75.00,6.10,0.31
2025-08-08,20,14,70.00,6.76,0.34
2025-08-11,18,12,66.67,6.99,0.39
2025-08-12,19,12,63.16,4.91,0.26
2025-08-13,20,13,65.00,5.35,0.27
2025-08-14,20,13,65.00,4.94,0.25
2025-08-18,18,12,66.67,4.56,0.25
2025-08-19,19,12,63.16,4.12,0.22
2025-08-20,20,12,60.00,1.39,0.07
2025-08-21,20,12,60.00,1.14,0.06
2025-08-22,20,12,60.00,0.95,0.05
2025-08-25,19,11,57.89,0.26,0.01
2025-08-26,20,11,55.00,-0.45,-0.02
2025-08-28,20,10,50.00,-4.34,-0.22
2025-08-29,20,10,50.00,-5.10,-0.26
2025-09-01,18,9,50.00,-4.97,-0.28
2025-09-02,19,10,52.63,-4.79,-0.25
2025-09-03,20,10,50.00,-5.49,-0.27
2025-09-04,19,9,47.37,-5.86,-0.31
2025-09-05,19,9,47.37,-4.98,-0.26
2025-09-08,16,8,50.00,-6.21,-0.39
2025-09-09,17,8,47.06,-6.16,-0.36
2025-09-10,18,8,44.44,-7.45,-0.41
2025-09-11,18,9,50.00,-4.98,-0.28
2025-09-12,18,8,44.44,-6.34,-0.35
2025-09-15,17,7,41.18,-6.53,-0.38
2025-09-16,17,7,41.18,-6.53,-0.38
2025-09-17,17,7,41.18,-6.53,-0.38
2025-09-18,17,8,47.06,-5.52,-0.32
2025-09-19,17,9,52.94,-2.41,-0.14
2025-09-22,14,7,50.00,-2.98,-0.21
2025-09-23,15,8,53.33,-2.68,-0.18
2025-09-24,16,8,50.00,-4.39,-0.27
2025-09-25,16,9,56.25,-3.27,-0.20
2025-09-26,16,10,62.50,0.44,0.03
2025-09-29,15,10,66.67,-0.15,-0.01
2025-09-30,15,10,66.67,-0.15,-0.01
2025-10-01,16,11,68.75,0.25,0.02
2025-10-03,15,10,66.67,0.86,0.06
2025-10-06,14,9,64.29,-0.21,-0.02
2025-10-07,15,10,66.67,1.19,0.08
2025-10-08,16,11,68.75,1.37,0.09
2025-10-09,16,12,75.00,2.08,0.13
2025-10-10,16,13,81.25,3.90,0.24
2025-10-13,14,12,85.71,4.42,0.32
2025-10-14,14,12,85.71,4.42,0.32
2025-10-15,14,12,85.71,4.42,0.32
2025-10-16,14,12,85.71,4.42,0.32
2025-10-17,15,12,80.00,3.88,0.26
2025-10-20,14,11,78.57,3.26,0.23
2025-10-21,15,11,73.33,2.94,0.20
2025-10-23,15,11,73.33,2.93,0.20
2025-10-24,15,12,80.00,5.06,0.34
2025-10-27,13,10,76.92,4.06,0.31
2025-10-28,14,11,78.57,4.25,0.30
2025-10-29,15,12,80.00,4.40,0.29
2025-10-30,16,13,81.25,4.76,0.30
2025-10-31,16,13,81.25,5.94,0.37
2025-11-03,16,13,81.25,5.07,0.32
2025-11-04,17,14,82.35,5.33,0.31
2025-11-06,16,13,81.25,3.93,0.25
2025-11-07,16,12,75.00,-0.44,-0.03
2025-11-10,14,10,71.43,-1.65,-0.12
2025-11-11,15,11,73.33,-0.61,-0.04
2025-11-12,16,12,75.00,-0.32,-0.02
2025-11-13,17,12,70.59,-0.40,-0.02
2025-11-14,18,13,72.22,0.09,0.00
2025-11-17,17,12,70.59,-0.82,-0.05
2025-11-18,18,13,72.22,-0.71,-0.04
2025-11-19,19,14,73.68,-0.41,-0.02
2025-11-20,19,15,78.95,1.15,0.06
2025-11-21,19,14,73.68,0.10,0.01
2025-11-24,18,13,72.22,-0.23,-0.01
2025-11-25,19,14,73.68,0.47,0.02
2025-11-26,20,15,75.00,0.71,0.04
2025-11-27,20,15,75.00,0.63,0.03
2025-11-28,20,15,75.00,0.66,0.03
2025-12-01,17,13,76.47,-0.50,-0.03
2025-12-02,18,14,77.78,-0.40,-0.02
2025-12-03,19,14,73.68,-0.63,-0.03
2025-12-04,18,13,72.22,-0.89,-0.05
2025-12-05,19,13,68.42,-2.17,-0.11
2025-12-08,18,13,72.22,1.88,0.10
2025-12-09,19,14,73.68,2.42,0.13
2025-12-10,20,15,75.00,3.72,0.19
2025-12-11,20,15,75.00,3.37,0.17
2025-12-12,20,15,75.00,3.44,0.17
2025-12-15,18,15,83.33,4.66,0.26
2025-12-16,19,16,84.21,5.34,0.28
2025-12-17,20,17,85.00,5.45,0.27
2025-12-18,20,17,85.00,5.57,0.28
2025-12-19,20,17,85.00,5.58,0.28
2025-12-22,18,16,88.89,5.63,0.31
2025-12-23,19,16,84.21,4.68,0.25
2025-12-24,20,16,80.00,4.31,0.22
2025-12-26,19,15,78.95,3.72,0.20
2025-12-29,18,14,77.78,3.62,0.20
2025-12-30,19,15,78.95,4.72,0.25
2025-12-31,20,16,80.00,4.98,0.25
2026-01-01,20,16,80.00,5.24,0.26
2026-01-02,20,17,85.00,5.90,0.29
2026-01-05,19,17,89.47,7.24,0.38
2026-01-06,20,18,90.00,7.78,0.39
2026-01-07,21,19,90.48,7.94,0.38
2026-01-08,21,19,90.48,7.56,0.36
2026-01-09,21,19,90.48,6.52,0.31
2026-01-12,19,16,84.21,4.24,0.22
2026-01-13,20,16,80.00,4.75,0.24
2026-01-14,21,16,76.19,4.22,0.20
2026-01-16,20,15,75.00,3.66,0.18
2026-01-19,18,13,72.22,2.70,0.15
2026-01-20,19,14,73.68,3.27,0.17
2026-01-21,20,14,70.00,-0.02,-0.00
2026-01-22,20,14,70.00,0.62,0.03
2026-01-23,20,15,75.00,1.55,0.08
2026-01-27,19,13,68.42,-2.61,-0.14
2026-01-28,20,13,65.00,-1.77,-0.09
2026-01-29,20,12,60.00,-5.14,-0.26
2026-01-30,20,11,55.00,-5.62,-0.28
2026-02-01,19,10,52.63,-4.83,-0.25
2026-02-02,19,10,52.63,-4.21,-0.22
2026-02-03,20,11,55.00,-3.18,-0.16
2026-02-04,21,11,52.38,-2.84,-0.14
2026-02-05,21,11,52.38,-2.77,-0.13
2026-02-06,21,11,52.38,-2.39,-0.11
2026-02-09,19,9,47.37,-3.62,-0.19
2026-02-10,20,10,50.00,-2.71,-0.14
2026-02-11,21,11,52.38,-2.52,-0.12
2026-02-12,21,12,57.14,-2.70,-0.13
2026-02-13,20,12,60.00,-2.17,-0.11
2026-02-16,19,10,52.63,-3.71,-0.20
2026-02-17,20,11,55.00,-3.08,-0.15
2026-02-18,21,11,52.38,-3.97,-0.19
