date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-11-19,21,17,80.95,5.38,0.26
2025-11-20,21,17,80.95,3.73,0.18
2025-11-21,21,17,80.95,4.00,0.19
2025-11-24,20,17,85.00,11.44,0.57
2025-11-25,21,17,80.95,12.05,0.57
2025-11-26,22,18,81.82,12.24,0.56
2025-11-27,22,18,81.82,12.14,0.55
2025-11-28,21,17,80.95,11.59,0.55
2025-12-01,19,15,78.95,10.04,0.53
2025-12-02,20,16,80.00,11.05,0.55
2025-12-03,21,17,80.95,11.73,0.56
2025-12-04,21,17,80.95,11.67,0.56
2025-12-05,21,18,85.71,11.30,0.54
2025-12-08,20,17,85.00,10.70,0.54
2025-12-09,21,18,85.71,11.36,0.54
2025-12-10,22,19,86.36,12.39,0.56
2025-12-11,22,18,81.82,9.79,0.45
2025-12-12,22,19,86.36,10.17,0.46
2025-12-15,20,17,85.00,8.38,0.42
2025-12-16,21,18,85.71,9.84,0.47
2025-12-17,22,19,86.36,9.96,0.45
2025-12-18,22,20,90.91,10.82,0.49
2025-12-19,22,20,90.91,11.04,0.50
2025-12-22,20,18,90.00,9.79,0.49
2025-12-23,21,18,85.71,19.41,0.92
2025-12-24,22,19,86.36,19.67,0.89
2025-12-26,21,19,90.48,20.77,0.99
2025-12-29,19,17,89.47,20.11,1.06
2025-12-30,20,18,90.00,20.76,1.04
2025-12-31,21,19,90.48,20.96,1.00
2026-01-01,21,19,90.48,20.89,0.99
2026-01-02,21,19,90.48,20.30,0.97
2026-01-05,19,17,89.47,18.80,0.99
2026-01-06,20,18,90.00,19.31,0.97
2026-01-07,21,19,90.48,19.86,0.95
2026-01-08,21,19,90.48,21.48,1.02
2026-01-09,21,19,90.48,21.25,1.01
2026-01-12,18,17,94.44,22.21,1.23
2026-01-13,19,18,94.74,24.88,1.31
2026-01-14,20,19,95.00,25.52,1.28
2026-01-16,19,18,94.74,24.85,1.31
2026-01-19,17,16,94.12,24.10,1.42
2026-01-20,18,17,94.44,24.38,1.35
2026-01-21,19,18,94.74,24.60,1.29
2026-01-22,19,18,94.74,24.74,1.30
2026-01-23,19,19,100.00,17.19,0.90
2026-01-27,18,17,94.44,14.21,0.79
2026-01-28,19,18,94.74,15.39,0.81
2026-01-29,20,19,95.00,15.53,0.78
2026-01-30,20,19,95.00,17.09,0.85
2026-02-01,19,18,94.74,17.20,0.91
2026-02-02,19,18,94.74,18.98,1.00
2026-02-03,20,19,95.00,21.34,1.07
2026-02-04,21,20,95.24,22.69,1.08
2026-02-05,21,20,95.24,22.45,1.07
2026-02-06,21,20,95.24,22.50,1.07
2026-02-09,19,18,94.74,21.09,1.11
2026-02-10,20,19,95.00,21.24,1.06
2026-02-11,21,20,95.24,22.30,1.06
2026-02-12,22,21,95.45,23.86,1.08
2026-02-13,22,21,95.45,21.58,0.98
2026-02-16,21,19,90.48,18.59,0.89
2026-02-17,22,19,86.36,16.62,0.76
2026-02-18,23,20,86.96,16.74,0.73
2026-02-19,23,20,86.96,16.90,0.73
2026-02-20,23,19,82.61,18.30,0.80
2026-02-23,20,16,80.00,14.58,0.73
2026-02-24,21,17,80.95,14.95,0.71
2026-02-25,22,18,81.82,15.25,0.69
2026-02-26,23,19,82.61,16.34,0.71
2026-02-27,23,20,86.96,18.09,0.79
2026-03-02,21,18,85.71,19.65,0.94
2026-03-04,21,18,85.71,19.92,0.95
2026-03-05,21,17,80.95,17.20,0.82
2026-03-06,21,17,80.95,15.44,0.74
2026-03-09,19,15,78.95,15.44,0.81
2026-03-10,20,16,80.00,15.68,0.78
2026-03-11,21,17,80.95,15.93,0.76
2026-03-12,21,16,76.19,12.11,0.58
2026-03-13,21,15,71.43,8.74,0.42
2026-03-16,19,13,68.42,7.21,0.38
2026-03-17,20,14,70.00,7.95,0.40
2026-03-18,21,14,66.67,8.36,0.40
2026-03-19,21,14,66.67,10.22,0.49
2026-03-20,21,15,71.43,12.64,0.60
2026-03-23,19,13,68.42,7.97,0.42
2026-03-24,20,14,70.00,8.77,0.44
2026-03-25,21,15,71.43,9.30,0.44
2026-03-27,21,15,71.43,10.89,0.52
2026-03-30,19,12,63.16,8.68,0.46
2026-04-01,20,12,60.00,6.95,0.35
2026-04-02,20,12,60.00,4.14,0.21
